review_id,drug_name,target_gene,direction,direction_zh,concrete_disease_1,concrete_disease_2,concrete_disease_3,concrete_disease_4,concrete_disease_5,concrete_disease_evidence_level,concrete_disease_confidence,creeds_specific_diseases_used,target_prior_diseases_used,recommended_disease_model_zh,missing_for_final_disease_call_zh,assay_lane,primary_assay_zh,counterscreen_zh,conplex_score,open_targets_parent_score,txgnn_broad_direction_score,creeds_total_signature_count,literature_status,novelty_interpretation_zh,major_risks_zh
strict895_0256,Rolapitant Hydrochloride,MAP2K2,cardiovascular,心血管,myocardial infarction,"Hypertrophy, Left Ventricular",心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,B_CREEDS_specific,中高,"myocardial infarction; Hypertrophy, Left Ventricular",,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.23613207,0.8764689717162976,0.819506049156189,3,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0257,Tecovirimat,SLC34A2,oncology,肿瘤,lung cancer,endometrial cancer,ovarian serous carcinoma,papillary thyroid carcinoma,lung squamous cell carcinoma,A_CREEDS_and_target_prior,高,lung cancer; endometrial cancer; ovarian serous carcinoma; papillary thyroid carcinoma; lung squamous cell carcinoma,肺鳞癌/肺腺癌; 磷酸盐转运相关肺病; 肿瘤转运模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.39730546,0.7117091459497688,0.7197149991989136,9,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,转运体 readout 易受底物、外排和细胞状态影响
strict895_0258,Selexipag,SLC34A2,oncology,肿瘤,lung cancer,endometrial cancer,ovarian serous carcinoma,papillary thyroid carcinoma,lung squamous cell carcinoma,A_CREEDS_and_target_prior,高,lung cancer; endometrial cancer; ovarian serous carcinoma; papillary thyroid carcinoma; lung squamous cell carcinoma,肺鳞癌/肺腺癌; 磷酸盐转运相关肺病; 肿瘤转运模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.33190316,0.7117091459497688,0.6398442983627319,9,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,转运体 readout 易受底物、外排和细胞状态影响
strict895_0259,Lopinavir,KLK3,oncology,肿瘤,melanoma,breast cancer,prostate cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_CREEDS_specific,中高,melanoma; breast cancer; prostate cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.33410957,0.6708079870509647,0.6356971859931946,7,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0260,Rolapitant Hydrochloride,MAP2K1,cardiovascular,心血管,Cardiomyopathy,MAPK通路依赖肿瘤,黑色素瘤,HCC/髓系白血病模型,心律失常/心衰/血管重塑待定,A_CREEDS_and_target_prior,中,Cardiomyopathy,MAPK通路依赖肿瘤; 黑色素瘤; HCC/髓系白血病模型,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.23544537,0.9000737216165723,0.819506049156189,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0261,Acyclovir,AKT3,oncology,肿瘤,cervix carcinoma,chronic myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,cervix carcinoma; chronic myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.20077015,0.7259881217166207,0.9623802900314332,2,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0262,Atazanavir Sulfate,KCND3,oncology,肿瘤,心律失常,心衰复极异常,神经兴奋性异常,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_target_prior_specific,中高,,心律失常; 心衰复极异常; 神经兴奋性异常,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.4533222,0.538204485296415,0.8865072131156921,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,转运体 readout 易受底物、外排和细胞状态影响
strict895_0263,Infigratinib Phosphate,PDGFRB,renal,肾脏,glomerulosclerosis,肾纤维化/CKD,血管重塑/心血管纤维化,PDGFRB依赖白血病/肉瘤,CKD/肾纤维化/肾小球损伤待定,A_CREEDS_and_target_prior,高,glomerulosclerosis,肾纤维化/CKD; 血管重塑/心血管纤维化; PDGFRB依赖白血病/肉瘤,肾小管上皮、足细胞、肾小球内皮/系膜细胞、成纤维细胞,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.6456682,0.716825398593493,0.9048295021057128,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足
strict895_0264,Dexamethasone,RXRA,dermatology,皮肤,psoriasis,atopic dermatitis,银屑病/特应性皮炎/角化异常待定,,,B_CREEDS_specific,中高,psoriasis; atopic dermatitis,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.3474024,0.7335898125554787,0.8753572702407837,3,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足
strict895_0265,Imiquimod,CCND1,dermatology,皮肤,psoriasis,melanoma in situ,atopic dermatitis,Psoriasis vulgaris,CCND1扩增乳腺癌,A_CREEDS_and_target_prior,中,psoriasis; melanoma in situ; atopic dermatitis; Psoriasis vulgaris,CCND1扩增乳腺癌; 套细胞淋巴瘤; 结直肠癌,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.25992674,0.649661433841008,0.994099736213684,4,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,靶点更偏通路/转录调控，直接小分子结合验证难度较高
strict895_0266,Dasabuvir Sodium,RAF1,oncology,肿瘤,acute myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,acute myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.22551498,0.8442040567471583,0.7561356425285339,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0267,Enzalutamide,AKT2,oncology,肿瘤,colon cancer,breast cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,colon cancer; breast cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.49418086,0.7956997424676148,0.837287187576294,2,unreported_in_local_pubmed_audit,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0268,Varenicline Tartrate,KIT,dermatology,皮肤,acne,melanoma,psoriasis,Psoriasis vulgaris,allergic contact dermatitis,A_CREEDS_and_target_prior,中,acne; melanoma; psoriasis; Psoriasis vulgaris; allergic contact dermatitis,GIST; 系统性肥大细胞增多症; AML,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.21936816,0.8809354758094898,0.5932592153549194,9,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0269,Apalutamide,MAP2K1,oncology,肿瘤,prostate cancer,multiple myeloma,oligodendroglioma,megakaryocytic leukemia,hepatocellular carcinoma,A_CREEDS_and_target_prior,高,prostate cancer; multiple myeloma; oligodendroglioma; megakaryocytic leukemia; hepatocellular carcinoma,MAPK通路依赖肿瘤; 黑色素瘤; HCC/髓系白血病模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.44079405,0.8591616975164053,0.7283728122711182,6,not_audited_in_local_literature_table,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0270,Etravirine,EPAS1,oncology,肿瘤,lung cancer,stomach cancer,prostate cancer,chronic myeloid leukemia,lung squamous cell carcinoma,B_CREEDS_specific,中高,lung cancer; stomach cancer; prostate cancer; chronic myeloid leukemia; lung squamous cell carcinoma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.2017354,0.7900767316169219,0.7915651202201843,6,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响
strict895_0271,Rilpivirine Hydrochloride,LCK,oncology,肿瘤,leukemia,nasopharynx carcinoma,acute myeloid leukemia,"Leukemia, Chronic T-Cell",hepatocellular carcinoma,A_CREEDS_and_target_prior,高,"leukemia; nasopharynx carcinoma; acute myeloid leukemia; Leukemia, Chronic T-Cell; hepatocellular carcinoma",T细胞白血病; T细胞淋巴瘤; T细胞自身免疫炎症模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.36284697,0.8129516306402044,0.7467787861824036,16,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
