原候选编号,药物完整InChIKey,新靶点ChEMBL编号,小分子药物名称,新靶点基因,canonical_target_id,exact_pair_id,connectivity_pair,accepted_exact_source_records,accepted_connectivity_related_source_records,note
C384-041,WMDSZGFJQKSLLH-RBBKRZOGSA-N,CHEMBL5141,landiolol,CYP26A1,SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,WMDSZGFJQKSLLH-RBBKRZOGSA-N__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,WMDSZGFJQKSLLH__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-104,YIBOMRUWOWDFLG-ONEGZZNKSA-N,CHEMBL2073,rilpivirine,YES1,SEQ:346cb787e598f5e4716e72b52876c6d754b1a6dab9ed0f94e7677f3b5738d813,YIBOMRUWOWDFLG-ONEGZZNKSA-N__SEQ:346cb787e598f5e4716e72b52876c6d754b1a6dab9ed0f94e7677f3b5738d813,YIBOMRUWOWDFLG__SEQ:346cb787e598f5e4716e72b52876c6d754b1a6dab9ed0f94e7677f3b5738d813,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-075,LIOLIMKSCNQPLV-UHFFFAOYSA-N,CHEMBL2189110,capmatinib,EZH2,SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,LIOLIMKSCNQPLV-UHFFFAOYSA-N__SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,LIOLIMKSCNQPLV__SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-155,HYHMLYSLQUKXKP-UHFFFAOYSA-N,CHEMBL402,bempedoic acid,HMGCR,SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,HYHMLYSLQUKXKP-UHFFFAOYSA-N__SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,HYHMLYSLQUKXKP__SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-224,UEJJHQNACJXSKW-UHFFFAOYSA-N,CHEMBL3310,thalidomide,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,UEJJHQNACJXSKW-UHFFFAOYSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,UEJJHQNACJXSKW__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-289,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL4523510,nicotine,CYP46A1,SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,SNICXCGAKADSCV-JTQLQIEISA-N__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,SNICXCGAKADSCV__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-306,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,CHEMBL2252,hydroxychloroquine,CTSC,SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,XXSMGPRMXLTPCZ-UHFFFAOYSA-N__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,XXSMGPRMXLTPCZ__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-083,AHOUBRCZNHFOSL-YOEHRIQHSA-N,CHEMBL2039,paroxetine,MAOB,SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,AHOUBRCZNHFOSL-YOEHRIQHSA-N__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,AHOUBRCZNHFOSL__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-107,GOTYRUGSSMKFNF-UHFFFAOYSA-N,CHEMBL1937,lenalidomide,HDAC2,SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,GOTYRUGSSMKFNF-UHFFFAOYSA-N__SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,GOTYRUGSSMKFNF__SEQ:955979c609c58538ca00aee39b91bfe3f7988d4c5d7ac63d68ced1c874449011,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-005,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,CHEMBL1957,ranolazine,IGF1R,SEQ:e11a8ca0d0d551f3fa704c31f4d0af57361c9d19d838a54bdd6b63528cbb7a1e,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__SEQ:e11a8ca0d0d551f3fa704c31f4d0af57361c9d19d838a54bdd6b63528cbb7a1e,XKLMZUWKNUAPSZ__SEQ:e11a8ca0d0d551f3fa704c31f4d0af57361c9d19d838a54bdd6b63528cbb7a1e,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-028,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,CHEMBL3991,nimodipine,F7,SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,UIAGMCDKSXEBJQ-UHFFFAOYSA-N__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,UIAGMCDKSXEBJQ__SEQ:16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-029,QTGIAADRBBLJGA-UHFFFAOYSA-N,CHEMBL1929,articaine,XDH,SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,QTGIAADRBBLJGA-UHFFFAOYSA-N__SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,QTGIAADRBBLJGA__SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-105,HCDMJFOHIXMBOV-UHFFFAOYSA-N,CHEMBL3116,pemigatinib,CDK9,SEQ:2709b182438598d2b9f146586fb2c8549857ef08c97505fddab5a0a8782aaee7,HCDMJFOHIXMBOV-UHFFFAOYSA-N__SEQ:2709b182438598d2b9f146586fb2c8549857ef08c97505fddab5a0a8782aaee7,HCDMJFOHIXMBOV__SEQ:2709b182438598d2b9f146586fb2c8549857ef08c97505fddab5a0a8782aaee7,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-106,YIBOMRUWOWDFLG-ONEGZZNKSA-N,CHEMBL1841,rilpivirine,FYN,SEQ:a25f82cd1b4be74e9b43bdc43c058fe9ce987dc011b712f1ce43a21e4d45d0a4,YIBOMRUWOWDFLG-ONEGZZNKSA-N__SEQ:a25f82cd1b4be74e9b43bdc43c058fe9ce987dc011b712f1ce43a21e4d45d0a4,YIBOMRUWOWDFLG__SEQ:a25f82cd1b4be74e9b43bdc43c058fe9ce987dc011b712f1ce43a21e4d45d0a4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-108,UTNUDOFZCWSZMS-YFHOEESVSA-N,CHEMBL1929,teriflunomide,XDH,SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,UTNUDOFZCWSZMS-YFHOEESVSA-N__SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,UTNUDOFZCWSZMS__SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-165,XUZMWHLSFXCVMG-UHFFFAOYSA-N,CHEMBL3310,baricitinib,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,XUZMWHLSFXCVMG-UHFFFAOYSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,XUZMWHLSFXCVMG__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-087,BFSMGDJOXZAERB-UHFFFAOYSA-N,CHEMBL4005,dabrafenib,PIK3CA,SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,BFSMGDJOXZAERB-UHFFFAOYSA-N__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,BFSMGDJOXZAERB__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-109,HFNKQEVNSGCOJV-OAHLLOKOSA-N,CHEMBL3310,ruxolitinib,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,HFNKQEVNSGCOJV-OAHLLOKOSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,HFNKQEVNSGCOJV__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-030,UPNUIXSCZBYVBB-JVFUWBCBSA-N,CHEMBL5705,alvimopan,EGLN3,SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,UPNUIXSCZBYVBB-JVFUWBCBSA-N__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,UPNUIXSCZBYVBB__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-264,STZYTFJPGGDRJD-NHUWBDDWSA-N,CHEMBL1902,retapamulin,FKBP1A,SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,STZYTFJPGGDRJD-NHUWBDDWSA-N__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,STZYTFJPGGDRJD__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-267,UVSMNLNDYGZFPF-UHFFFAOYSA-N,CHEMBL3310,pomalidomide,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,UVSMNLNDYGZFPF-UHFFFAOYSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,UVSMNLNDYGZFPF__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-309,MSYKRHVOOPPJKU-BDAKNGLRSA-N,CHEMBL4523510,brivaracetam,CYP46A1,SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,MSYKRHVOOPPJKU-BDAKNGLRSA-N__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,MSYKRHVOOPPJKU__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-311,DMJNNHOOLUXYBV-PQTSNVLCSA-N,CHEMBL4073,meropenem,MMP7,SEQ:0979d0f16275fb9831c003699f0d784233dfefee41a6be01942a90b08379d9d0,DMJNNHOOLUXYBV-PQTSNVLCSA-N__SEQ:0979d0f16275fb9831c003699f0d784233dfefee41a6be01942a90b08379d9d0,DMJNNHOOLUXYBV__SEQ:0979d0f16275fb9831c003699f0d784233dfefee41a6be01942a90b08379d9d0,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-320,SUDAHWBOROXANE-SECBINFHSA-N,CHEMBL3310,mirdametinib,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,SUDAHWBOROXANE-SECBINFHSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,SUDAHWBOROXANE__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-123,AQNDDEOPVVGCPG-UHFFFAOYSA-N,CHEMBL2326,esmolol,CA7,SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,AQNDDEOPVVGCPG-UHFFFAOYSA-N__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,AQNDDEOPVVGCPG__SEQ:e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-202,ACRHBAYQBXXRTO-OAQYLSRUSA-N,CHEMBL2722,ivabradine,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,ACRHBAYQBXXRTO-OAQYLSRUSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,ACRHBAYQBXXRTO__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-203,UCTWMZQNUQWSLP-VIFPVBQESA-N,CHEMBL2243,epinephrine,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,UCTWMZQNUQWSLP-VIFPVBQESA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,UCTWMZQNUQWSLP__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-206,XDXWLKQMMKQXPV-QYQHSDTDSA-N,CHEMBL258,eltrombopag,LCK,SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,XDXWLKQMMKQXPV-QYQHSDTDSA-N__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,XDXWLKQMMKQXPV__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-265,ZBGXUVOIWDMMJE-QHNZEKIYSA-N,CHEMBL284,vorapaxar,DPP4,SEQ:272729ea12e07654f922db22308673539882764491f0b55e31767ec1f714c328,ZBGXUVOIWDMMJE-QHNZEKIYSA-N__SEQ:272729ea12e07654f922db22308673539882764491f0b55e31767ec1f714c328,ZBGXUVOIWDMMJE__SEQ:272729ea12e07654f922db22308673539882764491f0b55e31767ec1f714c328,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-119,UCJGJABZCDBEDK-UHFFFAOYSA-N,CHEMBL2041,bazedoxifene,RET,SEQ:10ec8a9e8316e42cd33c02e147ccc5d057ce4ecac76498c455a230ec4485d6be,UCJGJABZCDBEDK-UHFFFAOYSA-N__SEQ:10ec8a9e8316e42cd33c02e147ccc5d057ce4ecac76498c455a230ec4485d6be,UCJGJABZCDBEDK__SEQ:10ec8a9e8316e42cd33c02e147ccc5d057ce4ecac76498c455a230ec4485d6be,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-133,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,CHEMBL3553,hydroxychloroquine,TYK2,SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,XXSMGPRMXLTPCZ-UHFFFAOYSA-N__SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,XXSMGPRMXLTPCZ__SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-312,PRMWGUBFXWROHD-UHFFFAOYSA-N,CHEMBL4523510,perampanel,CYP46A1,SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,PRMWGUBFXWROHD-UHFFFAOYSA-N__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,PRMWGUBFXWROHD__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-168,CEUORZQYGODEFX-UHFFFAOYSA-N,CHEMBL2039,aripiprazole,MAOB,SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,CEUORZQYGODEFX-UHFFFAOYSA-N__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,CEUORZQYGODEFX__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-072,LWQQLNNNIPYSNX-UROSTWAQSA-N,CHEMBL5705,calcipotriene,EGLN3,SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,LWQQLNNNIPYSNX-UROSTWAQSA-N__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,LWQQLNNNIPYSNX__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-208,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,CHEMBL2243,imipenem,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,ZSKVGTPCRGIANV-ZXFLCMHBSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,ZSKVGTPCRGIANV__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-315,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,CHEMBL202,meloxicam,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,ZRVUJXDFFKFLMG-UHFFFAOYSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,ZRVUJXDFFKFLMG__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-324,USZAGAREISWJDP-UHFFFAOYSA-N,CHEMBL2243,crisaborole,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,USZAGAREISWJDP-UHFFFAOYSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,USZAGAREISWJDP__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-327,MKJIEFSOBYUXJB-WEZHFFAMSA-N,CHEMBL2063,deutetrabenazine,UGCG,SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,MKJIEFSOBYUXJB-WEZHFFAMSA-N__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,MKJIEFSOBYUXJB__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-363,NSQSAUGJQHDYNO-UHFFFAOYSA-N,CHEMBL202,tazemetostat,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,NSQSAUGJQHDYNO-UHFFFAOYSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,NSQSAUGJQHDYNO__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-026,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,CHEMBL1981,zavegepant,INSR,SEQ:90397a156f87a91b9bb1e01e97437e9f353b3b37025d48c3c0efdf77fe4ccaf8,JJVAPHYEOZSKJZ-JGCGQSQUSA-N__SEQ:90397a156f87a91b9bb1e01e97437e9f353b3b37025d48c3c0efdf77fe4ccaf8,JJVAPHYEOZSKJZ__SEQ:90397a156f87a91b9bb1e01e97437e9f353b3b37025d48c3c0efdf77fe4ccaf8,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-035,VTRAEEWXHOVJFV-UHFFFAOYSA-N,CHEMBL5705,olmesartan,EGLN3,SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,VTRAEEWXHOVJFV-UHFFFAOYSA-N__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,VTRAEEWXHOVJFV__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-036,MOTJMGVDPWRKOC-QPVYNBJUSA-N,CHEMBL1824,atrasentan,ERBB2,SEQ:a5f256fc653515d110f6dd48ad55b8ea21bf6d45af33b7f5c182c6c31455b636,MOTJMGVDPWRKOC-QPVYNBJUSA-N__SEQ:a5f256fc653515d110f6dd48ad55b8ea21bf6d45af33b7f5c182c6c31455b636,MOTJMGVDPWRKOC__SEQ:a5f256fc653515d110f6dd48ad55b8ea21bf6d45af33b7f5c182c6c31455b636,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-127,IAKHMKGGTNLKSZ-INIZCTEOSA-N,CHEMBL1902,colchicine,FKBP1A,SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,IAKHMKGGTNLKSZ-INIZCTEOSA-N__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,IAKHMKGGTNLKSZ__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-210,ACRHBAYQBXXRTO-OAQYLSRUSA-N,CHEMBL1908,ivabradine,CYP11B1,SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,ACRHBAYQBXXRTO-OAQYLSRUSA-N__SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,ACRHBAYQBXXRTO__SEQ:8759d02877c2edf1cd747fc987a8e5230be180fb1e10bb4f5b2db0e8fdcf9319,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-292,JVLBPIPGETUEET-WIXLDOGYSA-O,CHEMBL205,methylnaltrexone,CA2,SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,JVLBPIPGETUEET-WIXLDOGYSA-O__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,JVLBPIPGETUEET__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-120,GZUITABIAKMVPG-UHFFFAOYSA-N,CHEMBL2041,raloxifene,RET,SEQ:10ec8a9e8316e42cd33c02e147ccc5d057ce4ecac76498c455a230ec4485d6be,GZUITABIAKMVPG-UHFFFAOYSA-N__SEQ:10ec8a9e8316e42cd33c02e147ccc5d057ce4ecac76498c455a230ec4485d6be,GZUITABIAKMVPG__SEQ:10ec8a9e8316e42cd33c02e147ccc5d057ce4ecac76498c455a230ec4485d6be,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-270,JBIMVDZLSHOPLA-LSCVHKIXSA-N,CHEMBL2034,olopatadine,NR3C1,SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,JBIMVDZLSHOPLA-LSCVHKIXSA-N__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,JBIMVDZLSHOPLA__SEQ:c1fd6a3590b53159505eb6b17dec8d5d5f5e8fbe40b0c075bea4b0b518dcca11,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-110,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CHEMBL205,amisulpride,CA2,SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,NTJOBXMMWNYJFB-UHFFFAOYSA-N__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,NTJOBXMMWNYJFB__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-039,XRVDGNKRPOAQTN-FQEVSTJZSA-N,CHEMBL2189110,ozanimod,EZH2,SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,XRVDGNKRPOAQTN-FQEVSTJZSA-N__SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,XRVDGNKRPOAQTN__SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
