target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count
CHEMBL5287,SLC10A1,Q14973,Transporter,transporter,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,6.39,0.269,10,83.989,3,0,3,False,True,False,False,False,False,False,False,False,False,0.0,0.0,26.304010744850018,True,True,True,True,0.5333333333333333,0.4444444444444444,3.9599026665928148,True,True,True,True,0.5333333333333333,0.4444444444444444,3.9599026665928148,False,False,False,False,True,True,5,3
CHEMBL4295685,SLC34A2,O95436,Transporter,transporter,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,12.07,0.551,21,91.20571428571428,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL226,ADORA1,P30542,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,37.78,0.94,28,95.28785714285712,13,3,11,True,True,False,False,False,True,True,False,True,True,1.0,0.5517241379310345,4.048876433722761,True,False,True,True,1.0,0.5517241379310345,4.048876433722761,True,False,True,True,1.0,0.5517241379310345,4.048876433722761,True,True,True,True,True,True,10,5
CHEMBL251,ADORA2A,P29274,Membrane receptor,excluded_or_review,True,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,40.41,0.947,27,95.74925925925926,506,28,173,True,True,True,True,False,True,True,True,True,True,1.0,0.7241379310344828,1.1617293976367,True,True,True,True,1.0,0.7241379310344828,0.610352008738103,True,True,True,True,1.0,0.7241379310344828,0.610352008738103,True,True,True,True,True,True,1011,187
CHEMBL255,ADORA2B,P29275,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,33.01,0.92,22,92.16545454545454,10,1,10,True,True,False,False,False,True,True,True,True,True,0.8461538461538461,0.6428571428571429,2.743347534065402,True,True,True,True,0.8461538461538461,0.6428571428571429,2.743347534065402,True,True,True,True,0.8461538461538461,0.6428571428571429,2.743347534065402,True,True,True,True,True,True,6,4
CHEMBL256,ADORA3,P0DMS8,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,45.78,0.959,30,95.60366666666668,7,0,4,True,True,False,False,False,True,True,True,True,True,1.0,0.5588235294117647,1.1233358040319203,True,True,True,True,1.0,0.5588235294117647,1.1233358040319203,True,True,True,True,1.0,0.5588235294117647,1.1233358040319203,False,False,False,True,True,True,5,5
CHEMBL229,ADRA1A,P35348,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,16.28,0.697,13,91.8276923076923,13,4,12,True,True,False,False,False,True,True,True,True,True,0.8888888888888888,0.5882352941176471,2.1449666630145527,True,True,True,True,0.8888888888888888,0.5882352941176471,2.1449666630145527,True,True,True,True,0.8888888888888888,0.5882352941176471,1.9958297748054568,True,True,True,True,True,True,8,7
CHEMBL223,ADRA1D,P25100,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,26.19,0.871,16,81.24875,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL1916,ADRA2C,P18825,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,22.04,0.821,22,86.76409090909091,6,0,3,False,True,False,False,False,True,True,False,True,True,0.46153846153846156,0.21212121212121213,7.555838885310435,True,True,True,True,0.6923076923076923,0.6,2.9170722979312704,True,True,True,True,0.6923076923076923,0.6,2.9170722979312704,False,False,False,True,True,True,7,1
CHEMBL213,ADRB1,P08588,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,44.14,0.956,24,94.13666666666668,23,1,12,True,True,False,False,False,True,True,True,True,True,1.0,0.64,1.2884775652122793,True,True,True,True,1.0,0.64,1.2884775652122793,True,True,True,True,1.0,0.64,1.2884775652122793,True,True,True,True,True,True,38,6
CHEMBL210,ADRB2,P07550,Membrane receptor,excluded_or_review,True,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,60.93,0.983,36,93.76861111111111,231,8,165,True,True,True,True,False,True,True,True,True,True,1.0,0.6842105263157895,2.2937587439206624,True,True,True,True,1.0,0.6842105263157895,2.2937587439206624,True,True,True,True,1.0,0.7,1.6603872658208385,True,True,True,True,True,True,267,133
CHEMBL246,ADRB3,P13945,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,62.07,0.984,43,87.46186046511629,4,0,4,False,True,False,False,False,True,True,False,False,True,1.0,0.3333333333333333,8.093041258733056,True,False,False,True,1.0,0.3333333333333333,8.093041258733056,True,False,True,True,1.0,0.3333333333333333,7.463902878446964,False,False,False,True,True,True,2,2
CHEMBL227,AGTR1,P30556,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,73.35,0.989,46,92.5841304347826,34,6,19,True,True,False,False,False,True,True,True,True,True,1.0,0.6122448979591837,0.6225117216121608,True,True,True,True,1.0,0.6122448979591837,0.6225117216121608,True,True,True,True,1.0,0.6122448979591837,0.6225117216121608,True,True,True,True,True,True,37,12
CHEMBL4607,AGTR2,P50052,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,54.62,0.973,33,91.01121212121213,19,2,12,True,True,False,False,False,True,True,True,True,True,1.0,0.675,2.0112419648344435,True,True,True,True,1.0,0.675,2.0112419648344435,True,True,True,True,1.0,0.675,2.0112419648344435,True,True,True,True,True,True,17,4
CHEMBL1889,AVPR1A,P37288,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,17.26,0.722,15,85.93,11,0,0,False,False,False,False,False,False,True,True,True,True,0.7692307692307693,0.5555555555555556,0.9476223534059092,True,True,True,True,0.7692307692307693,0.5555555555555556,0.9476223534059092,True,True,True,True,0.7692307692307693,0.5625,0.9476223534059092,False,False,False,False,False,False,12,4
CHEMBL1921,AVPR1B,P47901,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,31.41,0.909,38,88.17263157894736,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL1790,AVPR2,P30518,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,12.36,0.563,23,69.95478260869565,12,2,8,True,True,False,False,False,True,True,False,True,True,0.391304347826087,0.2765957446808511,4.480610918994656,True,True,True,True,0.6923076923076923,0.6,1.8053022231207536,True,True,True,True,0.6923076923076923,0.6,1.8053022231207536,True,True,True,True,True,True,8,8
CHEMBL4308,BDKRB1,P46663,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,31.19,0.908,34,94.44941176470589,2,0,1,False,False,False,False,False,True,True,True,True,True,0.8,0.6829268292682927,1.6980368740737888,True,True,True,True,0.8,0.6829268292682927,1.6980368740737888,True,True,True,True,0.8,0.6829268292682927,1.6980368740737888,False,False,False,True,True,True,1,1
CHEMBL3157,BDKRB2,P30411,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,47.51,0.964,32,82.830625,6,0,5,False,True,False,False,False,True,True,True,True,True,0.6363636363636364,0.4772727272727273,1.311095601303573,True,True,True,True,0.6363636363636364,0.4772727272727273,1.311095601303573,True,True,True,True,0.6363636363636364,0.4772727272727273,1.311095601303573,False,False,False,True,True,True,3,3
CHEMBL2373,C5AR1,P21730,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,37.34,0.939,33,95.8921212121212,26,1,16,True,True,False,False,False,True,True,True,True,True,0.8214285714285714,0.6052631578947368,1.920279846421199,True,True,True,True,1.0,0.6052631578947368,1.920279846421199,True,True,True,True,1.0,0.6052631578947368,1.920279846421199,False,True,True,True,True,True,17,4
CHEMBL3798,CALCRL,Q16602,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,21.39,0.809,25,90.6268,20,1,14,True,True,True,False,False,True,True,False,False,True,0.32142857142857145,0.2857142857142857,13.79496396384337,True,False,False,True,0.32142857142857145,0.2857142857142857,13.79496396384337,True,False,True,True,0.75,0.5,4.580081464477458,False,False,False,True,True,True,22,13
CHEMBL1878,CASR,P41180,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,35.9,0.935,34,92.66117647058825,241,21,108,True,True,True,False,False,True,True,True,True,True,1.0,0.3055555555555556,3.9304758134353146,True,True,True,True,1.0,0.3055555555555556,3.9304758134353146,True,True,True,True,1.0,0.625,0.6253883082622396,False,False,True,True,True,True,481,29
CHEMBL1901,CCKAR,P32238,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,36.89,0.938,26,94.26192307692308,17,1,17,True,True,False,False,False,True,True,True,True,True,0.7333333333333333,0.5945945945945946,2.576685341130586,True,True,True,True,0.7333333333333333,0.5945945945945946,2.576685341130586,True,True,True,True,0.7333333333333333,0.5945945945945946,2.576685341130586,True,True,True,True,True,True,6,6
CHEMBL298,CCKBR,P32239,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,61.97,0.984,30,87.18466666666667,4,0,4,False,False,False,False,False,True,True,False,True,True,0.5675675675675675,0.45652173913043476,4.4826720326435785,True,False,True,True,0.5675675675675675,0.45652173913043476,4.4826720326435785,True,False,True,True,0.5675675675675675,0.45652173913043476,4.4826720326435785,False,False,False,True,True,True,0,0
CHEMBL2413,CCR1,P32246,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,28.95,0.893,28,91.87678571428572,5,0,5,False,True,False,False,False,True,True,False,False,True,0.38636363636363635,0.3090909090909091,9.651488008708917,True,False,False,True,0.38636363636363635,0.3090909090909091,9.651488008708917,True,False,True,True,0.38636363636363635,0.3090909090909091,7.842508707589406,False,False,False,True,True,True,3,3
CHEMBL4015,CCR2,P41597,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,36.07,0.935,30,91.135,12,0,7,False,True,False,False,False,True,True,False,True,True,1.0,0.6216216216216216,5.039679787116108,True,True,True,True,1.0,0.6216216216216216,1.6975353378133244,True,True,True,True,1.0,0.6216216216216216,1.6975353378133244,False,False,False,True,True,True,11,3
CHEMBL274,CCR5,P51681,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,34.05,0.924,29,94.06758620689656,16,1,12,True,True,False,False,False,True,True,True,True,True,1.0,0.625,2.8965049572073327,True,True,True,True,1.0,0.625,2.8965049572073327,True,True,True,True,1.0,0.625,2.8965049572073327,True,True,True,True,True,True,13,6
CHEMBL5815,CCR9,P51686,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,24.19,0.85,30,90.02533333333334,6,0,2,False,True,True,False,False,False,False,False,False,False,0.0,0.0,22.829568796053167,True,True,True,True,1.0,0.5416666666666666,2.415235766959407,True,True,True,True,1.0,0.5416666666666666,2.415235766959407,False,False,False,False,True,True,8,1
CHEMBL216,CHRM1,P11229,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,48.14,0.964,38,94.53236842105264,26,0,16,False,True,False,True,False,True,True,False,True,True,1.0,0.47368421052631576,5.013373248459301,True,False,True,True,1.0,0.47368421052631576,5.013373248459301,True,False,True,True,1.0,0.47368421052631576,5.013373248459301,False,False,False,True,True,True,24,7
CHEMBL211,CHRM2,P08172,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,58.28,0.979,39,96.53871794871796,27,0,27,False,True,True,True,False,True,True,False,True,True,1.0,0.475,4.224599020617224,True,False,True,True,1.0,0.475,4.224599020617224,True,False,True,True,1.0,0.475,4.224599020617224,False,False,False,True,True,True,20,14
CHEMBL245,CHRM3,P20309,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,22.26,0.824,18,94.26388888888889,8,0,8,False,True,False,False,False,True,True,True,True,True,1.0,0.9,0.5428685362555565,True,True,True,True,1.0,0.9,0.5428685362555565,True,True,True,True,1.0,0.9,0.5428685362555565,False,False,False,True,True,True,6,4
CHEMBL1821,CHRM4,P08173,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,52.32,0.97,36,96.84694444444445,25,1,19,True,True,False,False,False,True,True,True,True,True,1.0,0.47368421052631576,1.951411120189694,True,True,True,True,1.0,0.47368421052631576,1.951411120189694,True,True,True,True,1.0,0.47368421052631576,1.951411120189694,True,True,True,True,True,True,21,11
CHEMBL218,CNR1,P21554,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,50.47,0.968,29,95.49379310344828,60,0,45,False,True,False,True,False,True,True,True,True,True,1.0,0.7666666666666667,0.3875316688694375,True,True,True,True,1.0,0.7666666666666667,0.3875316688694375,True,True,True,True,1.0,0.7666666666666667,0.3875316688694375,False,False,False,True,True,True,47,27
CHEMBL253,CNR2,P34972,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,61.95,0.984,28,95.11,25,0,19,False,True,True,False,False,True,True,True,True,True,1.0,0.8571428571428571,0.3188540701652439,True,True,True,True,1.0,0.8571428571428571,0.3188540701652439,True,True,True,True,1.0,0.8571428571428571,0.3188540701652439,False,False,False,True,True,True,17,12
CHEMBL1800,CRHR1,P34998,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.41,0.84,30,80.99233333333333,20,0,8,False,True,False,True,False,False,True,False,False,True,0.25,0.07692307692307693,8.02140900869991,True,False,False,True,0.25,0.13333333333333333,8.02140900869991,True,False,False,True,0.3333333333333333,0.25806451612903225,8.02140900869991,False,False,False,False,False,True,24,6
CHEMBL4029,CXCR1,P25024,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,22.9,0.833,27,84.76074074074074,1,0,1,False,False,False,False,False,True,True,False,False,True,0.26666666666666666,0.16326530612244897,14.88408223308079,True,False,False,True,0.26666666666666666,0.16326530612244897,14.88408223308079,True,False,False,True,0.26666666666666666,0.16326530612244897,14.88408223308079,False,False,False,True,True,True,0,0
CHEMBL2434,CXCR2,P25025,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,12.85,0.583,25,86.9772,6,0,6,False,True,False,False,False,True,True,False,False,True,0.24324324324324326,0.16981132075471697,13.956033331341496,True,True,True,True,0.8235294117647058,0.6818181818181818,2.2148479580515965,True,True,True,True,0.8235294117647058,0.6818181818181818,2.2148479580515965,False,False,False,True,True,True,3,3
CHEMBL2107,CXCR4,P61073,Membrane receptor,excluded_or_review,True,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,39.58,0.945,37,91.55135135135136,55,1,31,True,True,False,False,False,True,True,True,True,True,1.0,0.5454545454545454,0.4210619604419889,True,True,True,True,1.0,0.5454545454545454,0.4210619604419889,True,True,True,True,1.0,0.5454545454545454,0.4210619604419889,True,True,True,True,True,True,94,18
CHEMBL1798,CYSLTR1,Q9Y271,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,31.27,0.908,35,92.55171428571428,10,2,3,True,True,False,False,False,True,True,False,True,True,0.6842105263157895,0.4,6.3447831300846,True,True,True,True,0.6842105263157895,0.5,2.2879456396514315,True,True,True,True,0.6842105263157895,0.5,2.2879456396514315,True,True,True,True,True,True,16,2
CHEMBL2056,DRD1,P21728,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,38.37,0.942,29,83.65758620689655,70,9,54,True,True,True,False,False,True,True,True,True,True,1.0,0.625,1.0865218160104608,True,True,True,True,1.0,0.625,1.0865218160104608,True,True,True,True,1.0,0.625,1.0865218160104608,True,True,True,True,True,True,57,31
CHEMBL217,DRD2,P14416,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,44.87,0.958,32,78.33375,20,7,16,True,True,False,False,False,True,True,True,True,True,1.0,0.5588235294117647,3.745225576568482,True,True,True,True,1.0,0.5588235294117647,3.745225576568482,True,True,True,True,1.0,0.5588235294117647,3.745225576568482,True,True,True,True,True,True,13,10
CHEMBL234,DRD3,P35462,Membrane receptor,excluded_or_review,True,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,41.99,0.952,30,89.45433333333334,13,2,12,True,True,False,False,False,True,True,True,True,True,1.0,0.7096774193548387,1.0996964952750492,True,True,True,True,1.0,0.7096774193548387,1.0996964952750492,True,True,True,True,1.0,0.7096774193548387,1.0996964952750492,True,True,True,True,True,True,8,7
CHEMBL219,DRD4,P21917,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,37.24,0.939,25,95.6616,10,0,4,False,True,False,False,False,True,True,True,True,True,0.85,0.6071428571428571,2.9240872580174466,True,True,True,True,0.85,0.6071428571428571,2.9240872580174466,True,True,True,True,0.85,0.6071428571428571,2.9240872580174466,False,False,False,True,True,True,10,2
CHEMBL1850,DRD5,P21918,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,33.67,0.923,23,83.7195652173913,4,1,3,True,True,False,False,False,True,True,True,True,True,0.9375,0.625,1.5405371527258191,True,True,True,True,0.9375,0.625,1.5405371527258191,True,True,True,True,0.9375,0.625,1.5405371527258191,True,True,True,True,True,True,3,1
CHEMBL252,EDNRA,P25101,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,17.91,0.739,25,94.3424,8,2,8,True,True,False,False,False,True,True,True,True,True,0.9230769230769231,0.6551724137931034,0.4881882012323572,True,True,True,True,0.9230769230769231,0.6551724137931034,0.4881882012323572,True,True,True,True,0.9230769230769231,0.6551724137931034,0.4881882012323572,True,True,True,True,True,True,3,3
