pair_id,record_id,endpoint,publication_date,bindingdb_date,doi
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2873,50697393:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2534,50697402:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3267,50697405:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3961,50697416:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5568,50697425:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3983,50697436:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4225,50697461:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JOOXLOJCABQBSG-UHFFFAOYSA-N__CHEMBL1936,50697562:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4005,50697726:Kd,Kd,2011-11-09,2012-07-19,10.1038/nbt.1990
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,50705450:Ki,Ki,2017-02-01,2019-06-12,10.1016/j.bmcl.2016.12.035
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,50710948:Kd,Kd,2012-01-16,2012-07-22,10.1016/j.bmc.2011.11.041
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1865,50710970:Kd,Kd,2012-01-16,2012-07-22,10.1016/j.bmc.2011.11.041
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,50716420:Ki,Ki,2012-02-09,2012-07-22,10.1016/j.bmc.2012.01.007
HPJKCIUCZWXJDR-UHFFFAOYSA-N__CHEMBL1978,50722468:Ki,Ki,2012-03-14,2012-07-23,10.1016/j.bmc.2012.01.047
NUKYPUAOHBNCPY-UHFFFAOYSA-N__CHEMBL1801,50726167:Ki,Ki,1997-12-28,2012-09-27,10.1016/S0960-894X(97)00210-2
NUKYPUAOHBNCPY-UHFFFAOYSA-N__CHEMBL204,50726177:Ki,Ki,1997-12-28,2012-09-27,10.1016/S0960-894X(97)00210-2
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,50728351:Kd,Kd,2017-02-15,2019-07-12,10.1016/j.ejmech.2016.12.047
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL238,50728563:Kd,Kd,1999-01-14,2012-09-29,10.1016/s0960-894x(98)00062-6
YWPHCCPCQOJSGZ-UHFFFAOYSA-N__CHEMBL228,50728626:Kd,Kd,1999-01-14,2012-09-29,10.1016/s0960-894x(98)00062-6
YWPHCCPCQOJSGZ-UHFFFAOYSA-N__CHEMBL222,50728645:Kd,Kd,1999-01-14,2012-09-29,10.1016/s0960-894x(98)00062-6
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL222,50728657:Kd,Kd,1999-01-14,2012-09-29,10.1016/s0960-894x(98)00062-6
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,50734586:Ki,Ki,2017-03-23,2019-08-02,10.1021/acs.jmedchem.6b01626
VYFYYTLLBUKUHU-UHFFFAOYSA-N__CHEMBL238,50739649:Ki,Ki,2003-10-31,2012-10-09,10.1016/j.bmcl.2003.07.014
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,50743800:Ki,Ki,2017-07-13,2019-08-27,10.1021/acs.jmedchem.7b00316
DWZAEMINVBZMHQ-UHFFFAOYSA-N__CHEMBL3142,50757774:Kd,Kd,2017-09-14,2019-10-08,10.1021/acs.jmedchem.7b00930
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,50793298:Ki,Ki,2017-07-01,2019-12-04,10.1016/j.bmc.2017.05.007
AQHHHDLHHXJYJD-UHFFFAOYSA-N__CHEMBL4302,50809181:Ki,Ki,2002-12-12,2012-11-27,10.1021/jm020941h
IUBSYMUCCVWXPE-UHFFFAOYSA-N__CHEMBL4302,50809190:Ki,Ki,2002-12-12,2012-11-27,10.1021/jm020941h
AQHHHDLHHXJYJD-UHFFFAOYSA-N__CHEMBL4302,50809199:Ki,Ki,2002-12-12,2012-11-27,10.1021/jm020941h
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL222,50833305:Ki,Ki,2005-09-15,2012-12-04,10.1021/jm0503291
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL222,50833582:Ki,Ki,2005-10-13,2012-12-04,10.1021/jm058225d
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1865,50870012:Ki,Ki,2008-05-05,2012-12-16,10.1016/j.bmcl.2008.04.007
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL222,50876235:Ki,Ki,2008-12-24,2012-12-18,10.1016/j.bmc.2008.10.065
BQSJTQLCZDPROO-UHFFFAOYSA-N__CHEMBL1929,50888342:Ki,Ki,2017-07-28,2020-02-27,10.1016/j.ejmech.2017.04.031
SNPPWIUOZRMYNY-UHFFFAOYSA-N__CHEMBL222,50890551:Ki,Ki,2009-11-05,2012-12-25,10.1021/jm901189z
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5145,50890692:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3587,50890720:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3385,50890925:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2534,50891368:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2534,50891372:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2534,50891610:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2534,50891612:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2534,50891948:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2534,50891954:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3094,50892267:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3024,50892379:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL203,50893195:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4225,50893379:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2971,50894100:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3650,50894335:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3973,50894389:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3973,50894393:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3973,50894396:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3973,50894398:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3973,50894409:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2742,50894506:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2742,50894518:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3717,50894641:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5903,50894856:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2007,50895298:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2007,50895301:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2007,50895303:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4179,50895442:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4247,50895535:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4247,50895537:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4247,50895548:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2959,50895855:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2959,50895859:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2959,50895861:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2959,50895862:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2959,50895864:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2959,50895875:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2959,50895881:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4247,50895908:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4247,50895912:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4005,50895920:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4005,50895933:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4005,50895939:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4005,50895951:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4005,50895955:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4005,50895957:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4005,50895960:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2873,50896325:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2873,50896331:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2873,50896385:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2873,50896389:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2873,50896392:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2873,50896394:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2815,50896788:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2815,50896808:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4898,50896826:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4898,50896830:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4898,50896889:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4898,50896890:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4898,50896892:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4898,50896909:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5608,50896921:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5608,50896925:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5608,50896927:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4895,50896933:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4895,50896937:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4895,50896939:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL4895,50896940:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL4895,50896942:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL2872,50897017:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2872,50897021:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL2872,50897024:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL2872,50897026:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL2872,50897037:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2872,50897043:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5608,50897054:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5608,50897251:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3983,50897263:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL279,50897307:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL279,50897311:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL279,50897327:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5608,50897762:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3973,50897767:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL203,50897837:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL203,50897856:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5331,50897919:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5331,50897922:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5331,50897924:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1868,50897962:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1868,50897965:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1868,50897967:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1974,50898207:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5568,50898310:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5568,50898314:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5568,50898317:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5568,50898319:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5568,50898330:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5568,50898336:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1844,50898856:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3935,50898991:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3935,50899011:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5311,50899214:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL5311,50899216:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL5311,50899217:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5311,50899219:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5311,50899230:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL1824,50899681:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1824,50899682:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL1824,50899684:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL1824,50899695:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5251,50899809:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3629,50900278:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3629,50900282:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL3629,50900284:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL3961,50900436:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL4040,50900459:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL2534,50901144:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL3629,50901580:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL3629,50901582:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3629,50901593:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3629,50901599:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL4128,50901860:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
CUIHSIWYWATEQL-UHFFFAOYSA-N__CHEMBL4128,50901866:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1844,50901990:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4128,50902075:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL5147,50902316:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,50902482:Kd,Kd,2008-01-09,2012-12-25,10.1038/nbt1358
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,50917515:Ki,Ki,2005-06-24,2013-01-01,10.1016/j.chembiol.2005.04.011
UBQNRHZMVUUOMG-UHFFFAOYSA-N__CHEMBL2039,50921274:Ki,Ki,2012-08-08,2013-01-05,10.1021/jm101359c
OPXLLQIJSORQAM-UHFFFAOYSA-N__CHEMBL267,50934494:Ki,Ki,2012-03-22,2013-02-07,10.1021/jm201725v
GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL206,50942075:Ki,Ki,2012-12-28,2013-02-07,10.1021/ml2002532
GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL206,50942077:Ki,Ki,2012-12-28,2013-02-07,10.1021/ml2002532
BYBLEWFAAKGYCD-UHFFFAOYSA-N__CHEMBL4302,50952630:Ki,Ki,2002-04-18,2013-02-08,10.1124/mol.61.5.964
VNFPBHJOKIVQEB-UHFFFAOYSA-N__CHEMBL4302,50952640:Ki,Ki,2002-04-18,2013-02-08,10.1124/mol.61.5.964
BYBLEWFAAKGYCD-UHFFFAOYSA-N__CHEMBL4302,50952651:Ki,Ki,2002-04-18,2013-02-08,10.1124/mol.61.5.964
VNFPBHJOKIVQEB-UHFFFAOYSA-N__CHEMBL4302,50952652:Ki,Ki,2002-04-18,2013-02-08,10.1124/mol.61.5.964
XUFQPHANEAPEMJ-UHFFFAOYSA-N__CHEMBL1641348,50952757:Ki,Ki,2004-10-21,2013-02-08,10.1016/j.ejphar.2004.09.032
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,50975987:Ki,Ki,2012-12-13,2013-05-17,10.1021/jm301611m
PJDFLNIOAUIZSL-UHFFFAOYSA-N__CHEMBL2044,50977947:Ki,Ki,2012-01-12,2013-05-17,10.1021/jm201231w
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641348,51026816:Ki,Ki,2001-06-27,2013-05-22,10.1016/s0014-2999(01)00962-1
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641347,51026819:Ki,Ki,2001-06-27,2013-05-22,10.1016/s0014-2999(01)00962-1
DKYWVDODHFEZIM-UHFFFAOYSA-N__CHEMBL1641348,51026850:Ki,Ki,2002-07-19,2013-05-22,10.1124/jpet.102.034330
HEFNNWSXXWATRW-UHFFFAOYSA-N__CHEMBL1641348,51026851:Ki,Ki,2002-07-19,2013-05-22,10.1124/jpet.102.034330
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641348,51026853:Ki,Ki,2002-07-19,2013-05-22,10.1124/jpet.102.034330
ADEBPBSSDYVVLD-UHFFFAOYSA-N__CHEMBL220,51042060:Ki,Ki,2013-01-14,2013-09-24,10.1016/j.bmcl.2012.11.100
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51046848:Ki,Ki,2013-07-11,2013-09-24,10.1021/jm4000616
GDLBFKVLRPITMI-UHFFFAOYSA-N__CHEMBL1744525,51094249:Kd,Kd,2014-02-13,2014-07-26,10.1021/jm4015108
VERWOWGGCGHDQE-UHFFFAOYSA-N__CHEMBL4247,51099780:Kd,Kd,2018-05-10,2020-08-15,10.1016/j.ejmech.2018.03.071
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL238,51121934:Ki,Ki,2018-03-22,2020-08-16,10.1021/acs.jmedchem.6b01827
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51130985:Ki,Ki,2018-09-15,2020-08-17,10.1016/j.bmcl.2018.06.029
BNRNXUUZRGQAQC-UHFFFAOYSA-N__CHEMBL1827,51140724:Ki,Ki,2018-10-05,2020-08-18,10.1016/j.ejmech.2018.09.028
