drug_chembl_id,candidate_anchor_gene,drug_chembl_id_originals,generic_name,candidate_anchor_name,first_approval_year,directions,review_ids,strict895_row_count,pair_priority_class,max_candidate_total_score,max_non_table_evidence_count,any_direct_known_label,any_known_drug_target_pair,fda_text_known_target_match,automated_novel_target_candidate,literature_window,post_approval_window_start,lit_ok,pair_pubmed_count_2000_2026,pair_pubmed_pmids_2000_2026,pair_pubmed_url_2000_2026,post_approval_pair_pubmed_count,post_approval_pair_pubmed_pmids,post_approval_pair_pubmed_url,literature_class,counts_as_reported_old_drug_new_target_signal,in_previous_12696_literature_audit,strict895_literature_status
CHEMBL2103830,KDR,CHEMBL2103830,Fostamatinib Disodium,Vascular endothelial growth factor receptor 2,2018.0,oncology,strict895_0146,1,strict895,98.108,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fostamatinib+Disodium%22%5BTitle%2FAbstract%5D%29+AND+%28%22KDR%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fostamatinib+Disodium%22%5BTitle%2FAbstract%5D%29+AND+%28%22KDR%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL3188048,BRAF,CHEMBL3188048,Mifepristone,Serine/threonine-protein kinase B-raf,2012.0,dermatology,strict895_0147,1,strict895,98.104,4,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,2,31911848;17517901,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Mifepristone%22%5BTitle%2FAbstract%5D%29+AND+%28%22BRAF%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+B-raf%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,31911848,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Mifepristone%22%5BTitle%2FAbstract%5D%29+AND+%28%22BRAF%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+B-raf%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,False,reported_post_approval_old_drug_new_target
CHEMBL2040681,IDH1,CHEMBL2040681,Spinosad,Isocitrate dehydrogenase [NADP] cytoplasmic,2011.0,oncology,strict895_0148,1,strict895,98.099,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Spinosad%22%5BTitle%2FAbstract%5D%29+AND+%28%22IDH1%22%5BTitle%2FAbstract%5D+OR+%22Isocitrate+dehydrogenase+%5BNADP%5D+cytoplasmic%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Spinosad%22%5BTitle%2FAbstract%5D%29+AND+%28%22IDH1%22%5BTitle%2FAbstract%5D+OR+%22Isocitrate+dehydrogenase+%5BNADP%5D+cytoplasmic%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3707313,CCND1,CHEMBL3707313,Trifarotene,G1/S-specific cyclin-D1,2019.0,oncology,strict895_0149,1,strict895,98.085,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Trifarotene%22%5BTitle%2FAbstract%5D%29+AND+%28%22CCND1%22%5BTitle%2FAbstract%5D+OR+%22G1%2FS-specific+cyclin-D1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Trifarotene%22%5BTitle%2FAbstract%5D%29+AND+%28%22CCND1%22%5BTitle%2FAbstract%5D+OR+%22G1%2FS-specific+cyclin-D1%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3188048,ESR1,CHEMBL3188048,Mifepristone,Estrogen receptor,2012.0,oncology,strict895_0150,1,strict895,98.082,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,104,41617454;41543130;40655284,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Mifepristone%22%5BTitle%2FAbstract%5D%29+AND+%28%22ESR1%22%5BTitle%2FAbstract%5D+OR+%22estrogen+receptor+alpha%22%5BTitle%2FAbstract%5D+OR+%22ER+alpha%22%5BTitle%2FAbstract%5D+OR+%22Estrogen+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,62,41617454;41543130;40655284,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Mifepristone%22%5BTitle%2FAbstract%5D%29+AND+%28%22ESR1%22%5BTitle%2FAbstract%5D+OR+%22estrogen+receptor+alpha%22%5BTitle%2FAbstract%5D+OR+%22ER+alpha%22%5BTitle%2FAbstract%5D+OR+%22Estrogen+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_heavy_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL3188048,TRPV3,CHEMBL3188048,Mifepristone,Transient receptor potential cation channel subfamily V member 3,2012.0,dermatology,strict895_0151,1,strict895,98.05,4,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Mifepristone%22%5BTitle%2FAbstract%5D%29+AND+%28%22TRPV3%22%5BTitle%2FAbstract%5D+OR+%22Transient+receptor+potential+cation+channel+subfamily+V+member+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Mifepristone%22%5BTitle%2FAbstract%5D%29+AND+%28%22TRPV3%22%5BTitle%2FAbstract%5D+OR+%22Transient+receptor+potential+cation+channel+subfamily+V+member+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1200380,JAK1,CHEMBL1200380,Acyclovir,Tyrosine-protein kinase JAK1,2009.0,oncology,strict895_0152,1,strict895,98.045,5,False,False,False,True,2000/01/01..2026/06/24,2009/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Acyclovir%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Acyclovir%22%5BTitle%2FAbstract%5D%29+AND+%28%22JAK1%22%5BTitle%2FAbstract%5D+OR+%22Janus+kinase+1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+JAK1%22%5BTitle%2FAbstract%5D%29+AND+%28%222009%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3707247,TRPV3,CHEMBL3707247,Ozanimod Hydrochloride,Transient receptor potential cation channel subfamily V member 3,2020.0,dermatology,strict895_0153,1,strict895,97.978,4,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ozanimod+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Ozanimod%22%5BTitle%2FAbstract%5D%29+AND+%28%22TRPV3%22%5BTitle%2FAbstract%5D+OR+%22Transient+receptor+potential+cation+channel+subfamily+V+member+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ozanimod+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Ozanimod%22%5BTitle%2FAbstract%5D%29+AND+%28%22TRPV3%22%5BTitle%2FAbstract%5D+OR+%22Transient+receptor+potential+cation+channel+subfamily+V+member+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1096882,KCNK3,CHEMBL1096882,Fludarabine Phosphate,Potassium channel subfamily K member 3,2007.0,cardiovascular,strict895_0154,1,strict895,97.958,4,False,False,False,True,2000/01/01..2026/06/24,2007/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fludarabine+Phosphate%22%5BTitle%2FAbstract%5D+OR+%22Fludarabine%22%5BTitle%2FAbstract%5D%29+AND+%28%22KCNK3%22%5BTitle%2FAbstract%5D+OR+%22Potassium+channel+subfamily+K+member+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fludarabine+Phosphate%22%5BTitle%2FAbstract%5D+OR+%22Fludarabine%22%5BTitle%2FAbstract%5D%29+AND+%28%22KCNK3%22%5BTitle%2FAbstract%5D+OR+%22Potassium+channel+subfamily+K+member+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222007%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL2106309,RAF1,CHEMBL2106309,Hydrocortisone,RAF proto-oncogene serine/threonine-protein kinase,2020.0,musculoskeletal,strict895_0155,1,strict895,97.901,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Hydrocortisone%22%5BTitle%2FAbstract%5D%29+AND+%28%22RAF1%22%5BTitle%2FAbstract%5D+OR+%22RAF+proto-oncogene+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Hydrocortisone%22%5BTitle%2FAbstract%5D%29+AND+%28%22RAF1%22%5BTitle%2FAbstract%5D+OR+%22RAF+proto-oncogene+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL256907,SLC34A2,CHEMBL256907,Maraviroc,Sodium-dependent phosphate transport protein 2B,2007.0,oncology,strict895_0156,1,strict895,97.869,4,False,False,False,True,2000/01/01..2026/06/24,2007/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Maraviroc%22%5BTitle%2FAbstract%5D%29+AND+%28%22SLC34A2%22%5BTitle%2FAbstract%5D+OR+%22Sodium-dependent+phosphate+transport+protein+2B%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Maraviroc%22%5BTitle%2FAbstract%5D%29+AND+%28%22SLC34A2%22%5BTitle%2FAbstract%5D+OR+%22Sodium-dependent+phosphate+transport+protein+2B%22%5BTitle%2FAbstract%5D%29+AND+%28%222007%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL3545313,SLC34A2,CHEMBL3545313,Bempedoic Acid,Sodium-dependent phosphate transport protein 2B,2020.0,oncology,strict895_0157,1,strict895,97.815,4,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bempedoic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22SLC34A2%22%5BTitle%2FAbstract%5D+OR+%22Sodium-dependent+phosphate+transport+protein+2B%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bempedoic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22SLC34A2%22%5BTitle%2FAbstract%5D+OR+%22Sodium-dependent+phosphate+transport+protein+2B%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL266340,KCND3,CHEMBL266340,Obeticholic Acid,A-type voltage-gated potassium channel KCND3,2016.0,cardiovascular,strict895_0158,1,strict895,97.809,4,False,False,False,True,2000/01/01..2026/06/24,2016/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Obeticholic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22KCND3%22%5BTitle%2FAbstract%5D+OR+%22A-type+voltage-gated+potassium+channel+KCND3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Obeticholic+Acid%22%5BTitle%2FAbstract%5D%29+AND+%28%22KCND3%22%5BTitle%2FAbstract%5D+OR+%22A-type+voltage-gated+potassium+channel+KCND3%22%5BTitle%2FAbstract%5D%29+AND+%28%222016%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL57,CCND1,CHEMBL57,Nevirapine,G1/S-specific cyclin-D1,2011.0,oncology,strict895_0159,1,strict895,97.79,5,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Nevirapine%22%5BTitle%2FAbstract%5D%29+AND+%28%22CCND1%22%5BTitle%2FAbstract%5D+OR+%22G1%2FS-specific+cyclin-D1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Nevirapine%22%5BTitle%2FAbstract%5D%29+AND+%28%22CCND1%22%5BTitle%2FAbstract%5D+OR+%22G1%2FS-specific+cyclin-D1%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1628504,PTPN11,CHEMBL1628504,Rilpivirine Hydrochloride,Tyrosine-protein phosphatase non-receptor type 11,2011.0,oncology,strict895_0160,1,strict895,97.735,4,False,False,False,True,2000/01/01..2026/06/24,2011/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22PTPN11%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+phosphatase+non-receptor+type+11%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rilpivirine+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rilpivirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22PTPN11%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+phosphatase+non-receptor+type+11%22%5BTitle%2FAbstract%5D%29+AND+%28%222011%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2103830,FLT4,CHEMBL2103830,Fostamatinib Disodium,Vascular endothelial growth factor receptor 3,2018.0,oncology,strict895_0161,1,strict895,97.696,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fostamatinib+Disodium%22%5BTitle%2FAbstract%5D%29+AND+%28%22FLT4%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Fostamatinib+Disodium%22%5BTitle%2FAbstract%5D%29+AND+%28%22FLT4%22%5BTitle%2FAbstract%5D+OR+%22Vascular+endothelial+growth+factor+receptor+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2336071,SLC34A2,CHEMBL2336071,Siponimod,Sodium-dependent phosphate transport protein 2B,2019.0,oncology,strict895_0162,1,strict895,97.695,4,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Siponimod%22%5BTitle%2FAbstract%5D%29+AND+%28%22SLC34A2%22%5BTitle%2FAbstract%5D+OR+%22Sodium-dependent+phosphate+transport+protein+2B%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Siponimod%22%5BTitle%2FAbstract%5D%29+AND+%28%22SLC34A2%22%5BTitle%2FAbstract%5D+OR+%22Sodium-dependent+phosphate+transport+protein+2B%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3989944,PNP,CHEMBL3989944,Diroximel Fumarate,Purine nucleoside phosphorylase,2019.0,metabolic,strict895_0163,1,strict895,97.677,5,False,False,False,True,2000/01/01..2026/06/24,2019/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Diroximel+Fumarate%22%5BTitle%2FAbstract%5D+OR+%22Diroximel%22%5BTitle%2FAbstract%5D%29+AND+%28%22PNP%22%5BTitle%2FAbstract%5D+OR+%22Purine+nucleoside+phosphorylase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Diroximel+Fumarate%22%5BTitle%2FAbstract%5D+OR+%22Diroximel%22%5BTitle%2FAbstract%5D%29+AND+%28%22PNP%22%5BTitle%2FAbstract%5D+OR+%22Purine+nucleoside+phosphorylase%22%5BTitle%2FAbstract%5D%29+AND+%28%222019%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2106309,PDE4D,CHEMBL2106309,Hydrocortisone,"3',5'-cyclic-AMP phosphodiesterase 4D",2020.0,musculoskeletal,strict895_0164,1,strict895,97.65,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Hydrocortisone%22%5BTitle%2FAbstract%5D%29+AND+%28%22PDE4D%22%5BTitle%2FAbstract%5D+OR+%223%27%2C5%27-cyclic-AMP+phosphodiesterase+4D%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Hydrocortisone%22%5BTitle%2FAbstract%5D%29+AND+%28%22PDE4D%22%5BTitle%2FAbstract%5D+OR+%223%27%2C5%27-cyclic-AMP+phosphodiesterase+4D%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3137312,DDR2,CHEMBL3137312,Dasabuvir Sodium,Discoidin domain-containing receptor 2,2014.0,oncology,strict895_0165,1,strict895,97.634,4,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Dasabuvir+Sodium%22%5BTitle%2FAbstract%5D+OR+%22Dasabuvir%22%5BTitle%2FAbstract%5D%29+AND+%28%22DDR2%22%5BTitle%2FAbstract%5D+OR+%22Discoidin+domain-containing+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Dasabuvir+Sodium%22%5BTitle%2FAbstract%5D+OR+%22Dasabuvir%22%5BTitle%2FAbstract%5D%29+AND+%28%22DDR2%22%5BTitle%2FAbstract%5D+OR+%22Discoidin+domain-containing+receptor+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
