target_chembl_id,control_chembl_id,control_name,control_inchikey,fda_identity_tier,exact_fda_structure_match,fda_applications,fda_urls,endpoint,numeric_median_nM,positive_rows,weak_rows,affinity_conflict,representative_value_nM,representative_relation,assay_url,assay_description,doi,pubmed_id,status,endpoint_order
CHEMBL205,CHEMBL255863,NILOTINIB,HHZIURLSWUIHRB-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022068; NDA217379; NDA218922; NDA219293,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022068; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217379; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218922,Ki,4.1,1,0,False,4.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1053952,Inhibition of human carbonic anhydrase 2 by stopped flow CO2 hydration assay,10.1016/j.bmcl.2009.06.002,19527930.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL279,CHEMBL1946170,REGORAFENIB,FNHKPVJBJVTLMP-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203085; NDA204369,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203085; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204369,Ki,4.2,1,0,False,4.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5734552,"In-Vitro Kinase Inhibition Assay: Compounds 2-4 and cabozantinib were each tested for binding of c-Met, VEGFR2, TIE2 and the control compound, staurosporine. Specifically, each compound was tested at a 3-fold serial dilution starting at 10 microMolar (μM) in a 10-dose IC50 mode into an enzyme/substrate mixture using acoustic technology, and pre-incubated for 20 minutes to ensure compounds were equilibrated and bound to the enzyme. Staurosporine was used as a control and was tested at a 4-fold serial dilution starting at 20 μM. Next, 5 concentrations of ATP were added to initiate the reaction. The activity was monitored every 5-15 min for a time course study.",,,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL242,CHEMBL81,RALOXIFENE,GZUITABIAKMVPG-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022042,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022042,Ki,4.3,3,0,False,4.3,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL677221,Binding affinity for estrogen receptor beta,10.1016/s0960-894x(03)00306-8,12749895.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL3242,CHEMBL1055,CHLORTHALIDONE,JIVPVXMEBJLZRO-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202331; NDA218647,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202331; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218647,Ki,4.5,1,0,False,4.5,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1029738,Inhibition of human recombinant CA12 catalytic domain by stopped-flow CO2 hydration method,10.1016/j.bmc.2008.12.023,19119014.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL206,CHEMBL1230314,ESTETROL ANHYDROUS,AJIPIJNNOJSSQC-NYLIRDPKSA-N,项目FDA注册表完整InChIKey匹配,True,NDA214154,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214154,Ki,4.9,5,0,False,4.9,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3706107,"Inhibition Assay: The method employed was adapted from the scientific literature and described in detail by Osboum et al. (1993, Biochemistry, 32, 6229-6236). Recombinant human ERalpha and ERbeta proteins were purified from transfected Sf9-cells. The in vitro assays involved the use of either ERalpha or ERbeta proteins and [3H]E2, at a fixed concentration of 0.5 nM, as the labeled ligand. Recombinant human ERalpha or ERbeta proteins were dissolved in binding buffer (10 mM Tris-HCL, pH 7.5, 10% glycerol, 1 mM DTT, 1 mg/ml BSA) and duplicate aliquots were then incubated with [3H]E2 at a final concentration of 0.5 nM, together with a vehicle control (0.4% DMSO), or the same amount of vehicle containing increasing concentrations of unlabeled steroid ligands as competitors. After incubation for 2 h at 25 C., the unbound ligands were removed and the amounts of [3H]E2 bound to either ERalpha or ERbeta proteins were measured.",,,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1827,CHEMBL1963681,AVANAFIL,WEAJZXNPAWBCOA-INIZCTEOSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202276,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202276,Ki,5.0,1,0,False,5.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4268472,Inhibition of PDE5 (unknown origin),10.1016/j.ejmech.2018.09.028,30245400.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1871,CHEMBL1276308,MIFEPRISTONE,VKHAHZOOUSRJNA-GCNJZUOMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202107,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202107,Ki,5.275,4,0,False,4.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL648837,Displacement of [3H]DHT from human Androgen receptor,10.1021/jm0105530,12036351.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL2023,CHEMBL1089318,OPICAPONE,ASOADIZOVZTJSR-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212489,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212489,Ki,5.5,2,0,False,1.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3291944,Inhibition of catalytic activity of human cloned COMT expressed in Escherichia coli using [3H]-S-adenosylmethionine as substrate after 20 mins by liquid scintillation counting,10.1021/jm500475k,24847974.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL3553,CHEMBL221959,TOFACITINIB,UJLAWZDWDVHWOW-YPMHNXCESA-N,项目FDA注册表完整InChIKey匹配,True,NDA203214; NDA208246; NDA213082,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203214; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208246; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213082,Ki,5.85,4,0,False,4.39,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2155752,Inhibition of human recombinant GST-tagged TYK2 using 5-FAM-KKSRGDYMTMQIG as substrate by peptide mobility shift assay,10.1021/jm300438j,22591402.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL402,CHEMBL1487,ATORVASTATIN,XUKUURHRXDUEBC-KAYWLYCHSA-N,项目FDA注册表完整InChIKey匹配,True,NDA213260,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213260,Ki,6.2,1,0,False,6.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4322147,Inhibition of HMG-CoA Reductase (unknown origin),10.1021/acs.jmedchem.8b01732,31188592.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL4247,CHEMBL1983268,ENTRECTINIB,HAYYBYPASCDWEQ-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212725; NDA212726; NDA218550,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212725; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212726; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218550,Ki,6.2,1,0,False,6.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3807876,Inhibition of recombinant ALK (unknown origin),10.1021/acs.jmedchem.6b00064,27003761.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL279,CHEMBL1289494,TIVOZANIB,SPMVMDHWKHCIDT-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212904,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212904,Ki,6.5,1,0,False,6.5,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5734552,"In-Vitro Kinase Inhibition Assay: Compounds 2-4 and cabozantinib were each tested for binding of c-Met, VEGFR2, TIE2 and the control compound, staurosporine. Specifically, each compound was tested at a 3-fold serial dilution starting at 10 microMolar (μM) in a 10-dose IC50 mode into an enzyme/substrate mixture using acoustic technology, and pre-incubated for 20 minutes to ensure compounds were equilibrated and bound to the enzyme. Staurosporine was used as a control and was tested at a 4-fold serial dilution starting at 20 μM. Next, 5 concentrations of ATP were added to initiate the reaction. The activity was monitored every 5-15 min for a time course study.",,,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1827,CHEMBL779,TADALAFIL,WOXKDUGGOYFFRN-IIBYNOLFSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022332; NDA214522; NDA218490,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022332; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214522; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218490,Ki,7.6,2,0,False,10.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL830357,Inhibition of human phosphodiesterase 5,10.1021/jm040217u,15887951.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1937,CHEMBL98,VORINOSTAT,WAEXFXRVDQXREF-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021991,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021991,Ki,8.0,9,0,False,1.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1216983,Inhibition of human HDAC2,10.1038/nchembio.313,20139990.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL325,CHEMBL98,VORINOSTAT,WAEXFXRVDQXREF-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021991,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021991,Ki,8.0,11,0,False,1.3,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1216982,Inhibition of human HDAC1,10.1038/nchembio.313,20139990.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL2007,CHEMBL502835,NINTEDANIB,XZXHXSATPCNXJR-ZIADKAODSA-N,项目FDA注册表完整InChIKey匹配,True,NDA205832,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205832,Ki,8.4,3,0,False,8.4,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5735255,"PDGFR alpha Enzyme Inhibition: The inhibitory activities of compounds of the invention against PDGFRα (PDGFRα Kinase Enzyme System: Promega), were evaluated by mixing the PDGFRα protein (12.5 ng/mL, 2 μL), substrate (Poly (4:1 Glu4, Tyr1), 100 ng/mL, 2 μL) with the test compound (2 μL at either 3 μM, 0.67 μM, 0.15 μM, 0.033 μM, 0.0073 μM, 0.0016 μM, 0.0036 μM or 0.00008 μM) for 90 min at 25° C. The kinase reaction was initiated by adding ATP (25 μM, 2 μL) and the mixture was incubated for 1 hr at 25° C. ADP-Glo reagent was added for 40 min (8 μL) then development reagent (16 μL) was added for 40 min prior to detection in a microplate reader (EnVision® Multilabel Reader, Perkin Elmer).",,,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1871,CHEMBL103,PROGESTERONE,RJKFOVLPORLFTN-LEKSSAKUSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022057; NDA210132,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022057; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210132,Ki,8.5,4,0,False,8.5,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL648375,Displacement of DHT from human androgen receptor expressed in baculovirus SF-12 cells,10.1021/jm020477g,12954062.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL205,CHEMBL218490,DORZOLAMIDE,IAVUPMFITXYVAF-XPUUQOCRSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202667,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202667,Ki,9.0,66,0,False,9.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL657143,Inhibition of human carbonic anhydrase II,10.1016/j.bmcl.2003.09.063,14684332.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL279,CHEMBL535,SUNITINIB,WINHZLLDWRZWRT-ATVHPVEESA-N,项目FDA注册表完整InChIKey匹配,True,NDA021938; NDA021968,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021938; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021968,Ki,9.0,4,0,False,2.9,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1821207,Inhibition of human N-terminal His-tagged non-phosphorylated VEGFR2 after 10 mins by Global fit analysis,10.1016/j.bmc.2011.08.002,21885287.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1974,CHEMBL3301622,GILTERITINIB,GYQYAJJFPNQOOW-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA211349,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211349,Ki,10.0,1,0,False,10.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4815226,Inhibition of wild type FLT3 (unknown origin) using Glu/Tyr peptide substrate incubated for 120 mins measured after 40 mins incubation under dark by ADP-glo based luminescence assay,10.1016/j.ejmech.2021.113215,33516985.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL205,CHEMBL220492,TOPIRAMATE,KJADKKWYZYXHBB-XBWDGYHZSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022580; NDA201635; NDA205122; NDA214679,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022580; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201635; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205122,Ki,10.0,73,0,False,500.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL840040,Inhibitory constant value for Carbonic anhydrase II in human determined in pH-shift assay,10.1021/jm040124c,15771438.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL208,CHEMBL1276308,MIFEPRISTONE,VKHAHZOOUSRJNA-GCNJZUOMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202107,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202107,Ki,10.0,7,0,False,15.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL765662,Displacement of radioligand from human Progesterone receptor,10.1021/jm0105530,12036351.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL4523510,CHEMBL638,VORICONAZOLE,BCEHBSKCWLPMDN-MGPLVRAMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA208562,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208562,Ki,11.0,1,0,False,11.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4417825,Inhibition of full-length recombinant human CYP46A1 assessed as reduction in cholesterol 24-hydroxylation using cholesterol as substrate in presence of NADPH cytochrome P450 oxidoreductase by gas chromatography-mass spectrometry,,,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL2039,CHEMBL396778,SAFINAMIDE,NEMGRZFTLSKBAP-LBPRGKRZSA-N,项目FDA注册表完整InChIKey匹配,True,NDA207145,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207145,Ki,11.05,6,0,False,450.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL900719,Inhibition of human recombinant MAOB expressed in Pichia pastoris,10.1021/jm070677y,17915852.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL261,CHEMBL477772,PAZOPANIB,CUIHSIWYWATEQL-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022465,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022465,Ki,12.1,1,0,False,12.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5552435,Inhibition of human CA1 assessed as inhibition constant preincubated for 15 mins by phenol red dye based stopped-flow CO2 hydration assay,10.1016/j.ejmech.2024.116527,38810335.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL220,CHEMBL502,DONEPEZIL,ADEBPBSSDYVVLD-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022568; NDA206439,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022568; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206439,Ki,12.7,5,0,False,20.5,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL917209,Inhibition of human recombinant AChE,10.1021/jm0494366,15588084.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1862,CHEMBL941,IMATINIB,KTUFNOKKBVMGRW-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA219097,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219097,Ki,13.0,3,0,False,13.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL932076,Inhibition of human recombinant Abl,10.1016/j.bmcl.2007.11.112,18078752.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL3310,CHEMBL98,VORINOSTAT,WAEXFXRVDQXREF-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021991,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021991,Ki,13.0,3,0,False,13.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2423468,Inhibition of recombinant human HDAC11 enzyme using Ac-LeuGlyLys(Ac)-AMC as substrate after 15 to 30 mins,10.1021/jm4008449,23865683.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1871,CHEMBL4297185,DAROLUTAMIDE,BLIJXOOIHRSQRB-PXYINDEMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212099,Ki,14.0,2,0,False,11.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4710579,Inhibition of androgen receptor (unknown origin),10.1016/j.ejmech.2020.112667,32911308.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL2695,CHEMBL3286830,LORLATINIB,IIXWYSCJSQVBQM-LLVKDONJSA-N,项目FDA注册表完整InChIKey匹配,True,NDA210868,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210868,Ki,17.0,1,0,False,17.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5213168,Selectivity interaction (Z’-LYTE assay (SelectScreen Invitrogen)) EUB0000690a PTK2,10.6019/CHEMBL5212743,,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL284,CHEMBL1422,SITAGLIPTIN,MFFMDFFZMYYVKS-SECBINFHSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021995; NDA022044; NDA202270; NDA209805; NDA211566; NDA216743; NDA216778; NDA219122,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021995; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022044; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202270,Ki,18.0,1,0,False,18.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5366936,Binding affinity to human DPP-4 using gly-pro-pNA as substrate assessed as inhibition constant,10.1021/acs.jmedchem.3c00412,37647598.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL3242,CHEMBL118,CELECOXIB,RZEKVGVHFLEQIL-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA211759; NDA212157,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211759; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212157,Ki,18.0,7,0,False,18.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL864594,Inhibitory activity against cloned human CA12,10.1016/j.bmcl.2005.09.040,16290146.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL3267,CHEMBL4650215,INAVOLISIB,SGEUNORSOZVTOL-CABZTGNLSA-N,项目FDA注册表完整InChIKey匹配,True,NDA219249,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219249,Ki,18.2,3,0,False,18.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5153874,Inhibition of PI3Kgamma (unknown origin) using PIP2:3PS as substrate in presence of ATP measured after 120 mins by ADP-Glo assay,10.1021/acs.jmedchem.2c01422,36455032.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL242,CHEMBL1230314,ESTETROL ANHYDROUS,AJIPIJNNOJSSQC-NYLIRDPKSA-N,项目FDA注册表完整InChIKey匹配,True,NDA214154,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214154,Ki,19.0,5,0,False,19.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3707687,"Binding Assay: The method employed was adapted from the scientific literature and described in detail by Osbourn et al. (1993, Biochemistry, 32, 6229-6236). Recombinant human ERalpha and ERR proteins were purified from transfected Sf9-cells. The in vitro assays involved the use of either ERalpha or ERbeta proteins and [3H]E2, at a fixed concentration of 0.5 nM, as the labeled ligand. Recombinant human ERalpha or ERbeta proteins were dissolved in binding buffer (10 mM Tris-HCL, pH 7.5, 10% glycerol, 1 mM DTT, 1 mg/ml BSA) and duplicate aliquots were then incubated with [3H]E2 at a final concentration of 0.5 nM, together with a vehicle control (0.4% DMSO), or the same amount of vehicle containing increasing concentrations of unlabeled steroid ligands as competitors. After incubation for 2 h at 25 C., the unbound ligands were removed and the amounts of [3H]E2 bound to either ERalpha or ERbeta proteins were measured.",,,直接亲和候选，构建与SPR适用性待确认,1
