target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count,representative_known_pocket_id,representative_known_pocket_grade,representative_known_pocket_sources,representative_pdb_id,representative_chain_id,representative_ligand_id,representative_known_pocket_residues,representative_known_pocket_residue_count,pocket_decision_tier,primary_pocket_policy
CHEMBL3660,ITGAV,P06756,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,26.07,0.87,41,98.62341463414634,96,0,11,False,True,False,False,False,False,True,True,True,True,0.6666666666666666,0.12,1.3594913631378014,True,True,True,True,0.6666666666666666,0.3529411764705882,1.3594913631378014,True,True,True,True,0.6666666666666666,0.3529411764705882,1.350768674020198,False,False,False,False,True,True,341,49,KP:P06756:278c57f986f4,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,4mmy,A,BMA,244;651;654,3.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3631,ITGB2,P05107,Membrane receptor,excluded_or_review,False,False,True,False,True,True,completed,B_MODERATE_CONFIDENCE,5.57,0.221,12,82.595,18,0,0,False,False,False,False,False,False,False,True,True,True,0.0,0.0,3.8858520900255,False,True,True,True,0.0,0.0,3.8858520900255,False,True,True,True,0.0,0.0,3.8858520900255,False,False,False,False,False,False,107,23,KP:P05107:a76d2fc636a8,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,9t5w,B,NAG,116;117;165;212;254;385;410;411;412,9.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL4876,ITGB6,P18564,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,2.7,0.065,13,89.93307692307692,17,0,4,False,True,False,False,False,False,True,False,True,True,0.5714285714285714,0.25,5.952911536009548,True,False,True,True,0.5714285714285714,0.25,5.952911536009548,True,False,True,True,0.5714285714285714,0.25,5.952911536009548,False,False,False,False,False,True,63,14,KP:P18564:7e7ef90f7bf6,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,9czd,B,A1A6H,142;143;144;196;200;234;235;236;237;238,10.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2979,ITGB7,P26010,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,C_WEAK_REVIEW,5.21,0.199,13,87.43230769230769,5,0,1,False,True,True,False,False,False,False,False,True,True,0.0,0.0,6.182857444175792,True,False,True,True,0.5,0.3846153846153846,5.643449365414738,True,False,True,True,0.5,0.3846153846153846,5.643449365414738,False,False,False,False,True,True,33,9,KP:P26010:506d58a7b2e3,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,3v4v,B,0DU,161;162;215;217;253;254;255;256;257;259,10.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3712912,KIR2DL1,P43626,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,3.08,0.083,10,96.093,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,14.978900104814103,False,True,True,True,0.0,0.0,3.866247238602312,False,True,True,True,0.0,0.0,3.866247238602312,False,False,False,False,False,False,6,2,KP:P43626:d37db95b7b6c,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,9hml,B,NAG,34;46;63;67;84,5.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3833441,KIR2DL2,P43627,Membrane receptor,,False,False,False,False,False,True,completed,C_WEAK_REVIEW,3.91,0.124,17,79.85764705882353,4,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,18.513514642642367,False,False,True,True,0.0,0.0,7.261594173458057,False,False,True,True,0.0,0.0,7.261594173458057,False,False,False,False,False,False,4,4,KP:P43627:8add06fa9631,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,9lra,K,NAG,75;84;127;177;178;211,6.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3713026,KIR2DL3,P43628,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.83,0.029,10,93.088,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,1,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL4630895,KIR3DL2,P43630,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.56,0.059,14,86.33500000000001,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL1250360,LTBR,P36941,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,4.13,0.137,17,65.84647058823529,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3712863,MCAM,P43121,Adhesion;Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.13,0.008,13,66.58384615384615,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,134.47065353050496,False,False,False,False,0.0,0.0,134.47065353050496,False,False,False,False,0.0,0.0,134.47065353050496,False,False,False,False,False,False,3,1,KP:P43121:5526ba2b8b4e,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,6lyn,D,NAG,410;416;418;432;433;508,6.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2146346,NOTCH1,P46531,Membrane receptor,excluded_or_review,False,False,True,False,True,True,completed,B_MODERATE_CONFIDENCE,9.33,0.429,19,40.69421052631579,11,0,5,False,True,False,False,False,False,False,False,False,False,0.0,0.0,33.24939497547286,False,False,False,False,0.2,0.0555555555555555,9.310636376209738,True,True,True,True,0.25,0.1,2.3383867975593744,False,False,False,False,False,False,53,18,KP:P46531:e44f335cab47,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,9b3n,A,FUC,765;767;778;780;805;816;817;818;883;894;896;921;932;934,14.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3407320,NOTCH2,Q04721,Membrane receptor,excluded_or_review,False,False,False,False,True,True,completed,B_MODERATE_CONFIDENCE,10.81,0.498,22,50.72545454545455,4,0,2,False,True,False,False,False,False,False,False,False,False,0.0,0.0,32.838624911291426,False,False,False,False,0.0,0.0,32.838624911291426,False,False,False,False,0.0769230769230769,0.0526315789473684,14.57672927806229,False,False,False,False,False,False,10,2,KP:Q04721:65231fbd0b0c,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,5mwb,A,BGC,459;462;478;497;500;516,6.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3407319,NOTCH3,Q9UM47,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,6.09,0.25,15,55.914,3,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,42.71700554300921,True,False,False,True,0.2307692307692307,0.1304347826086956,11.537213647414816,True,True,True,True,0.2857142857142857,0.1666666666666666,3.8941231179346585,False,False,False,False,False,False,33,4,KP:Q9UM47:fe4bd065933d,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,4zlp,A,GOL,1455;1465;1489;1500;1501;1590;1591;1592;1593;1594;1597;1619;1621,13.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL5174,NRP1,O14786,Membrane receptor;Secreted protein,excluded_or_review,False,False,True,False,True,True,completed,B_MODERATE_CONFIDENCE,8.71,0.398,12,97.3175,25,0,9,False,True,True,True,False,False,True,True,True,True,1.0,0.6153846153846154,2.4575789814116944,True,True,True,True,1.0,0.6153846153846154,2.4575789814116944,True,True,True,True,1.0,0.6153846153846154,2.4575789814116944,False,False,False,True,True,True,37,19,KP:O14786:ced98c7ca2dc,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,3i97,A,8DR,297;298;316;320;346;348;349;353;415,9.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4303061,SIGLEC10,Q96LC7,Adhesion;Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.82,0.029,9,82.55666666666667,11,0,0,False,False,False,False,False,False,False,False,False,False,0.1333333333333333,0.0909090909090909,9.724808273745602,False,False,False,False,0.1333333333333333,0.0909090909090909,9.724808273745602,False,False,False,False,0.1333333333333333,0.0909090909090909,9.724808273745602,False,False,False,False,False,False,23,3,KP:Q96LC7:241d95c4be9f,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,9o6n,A,FLC,44;45;47;119;127,5.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3559386,SLAMF7,Q9NQ25,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.76,0.068,8,93.88125,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3712860,TFRC,P02786,Membrane receptor,excluded_or_review,False,False,False,True,False,True,completed,A_HIGH_CONFIDENCE,37.86,0.94,33,95.87484848484848,18,0,0,False,False,False,False,False,False,True,False,False,True,1.0,0.1212121212121212,8.479802397904093,True,False,True,True,1.0,0.1212121212121212,4.553646224852248,True,False,True,True,1.0,0.125,4.091845049472044,False,False,False,False,False,False,100,19,KP:P02786:3f580482d7ea,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,6wrv,A,NAG,187;251;252;317;321;383;729;730,8.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1075113,TLR3,O15455,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,4.3,0.146,11,98.49272727272728,35,0,0,False,False,False,False,False,False,True,False,False,True,0.2857142857142857,0.1304347826086956,13.20146478084913,True,False,False,True,0.2857142857142857,0.1304347826086956,13.20146478084913,True,False,False,True,0.2857142857142857,0.1304347826086956,13.20146478084913,False,False,False,False,False,False,61,13,KP:O15455:ca36e6582478,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,7c76,A,NAG,33;47;52;57;67;70;99;100;124;168;200;247;248;252;266;274;278;291;302;314;387;398;399;413;435;462;481;507;662,29.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL2176839,TLR5,O60602,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,5.08,0.191,12,90.9375,4,0,1,False,True,False,False,False,False,False,False,False,False,0.0,0.0,26.316897290001723,False,False,False,False,0.0,0.0,8.29909159968728,False,True,True,True,0.0,0.0,0.8365581597327127,False,False,False,False,False,False,4,1,KP:O60602:8dcb6014fdc1,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,3j0a,B,FUC,36;38;57;70;216,5.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3551,TNFRSF10A,O00220,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,1.34,0.013,9,85.63222222222223,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL1075153,TNFRSF10B,O14763,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,4.66,0.167,13,88.46230769230769,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,2,1,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3712850,TNFRSF12A,Q9NP84,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL4630882,TNFRSF13C,Q96RJ3,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL4523587,TNFRSF17,Q02223,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P2_无实验口袋_P2Rank低置信或无口袋,暂不作为标准结构筛选靶点
CHEMBL3712995,TNFRSF18,Q9Y5U5,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,9.02,0.415,14,90.55857142857144,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,22.323618709620085,True,False,False,True,0.25,0.0909090909090909,10.28768723972983,True,False,False,True,0.25,0.0909090909090909,10.28768723972983,False,False,False,False,False,False,6,3,KP:Q9Y5U5:e53dddc01080,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,7khd,C,NAG,143;146;148;149,4.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3378,TNFRSF1A,P19438,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed,D_LOW_CONFIDENCE,0.78,0.002,5,98.038,10,0,0,False,False,False,False,False,False,True,True,True,True,0.4444444444444444,0.4,3.8607034012079686,True,True,True,True,0.4444444444444444,0.4,3.8607034012079686,True,True,True,True,0.4444444444444444,0.4,3.8607034012079686,False,False,False,False,False,False,21,7,KP:P19438:79474f97b02b,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,1ft4,B,703,89;90;91;96;100,5.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3989383,TNFRSF4,P43489,Membrane receptor,excluded_or_review,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,7,5,KP:P43489:89ea03a5794a,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,2hey,T,SO4,41;43;44;61;62,5.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL3712857,TNFRSF9,Q07011,Membrane receptor,excluded_or_review,False,False,True,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,4,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,45,12,KP:Q07011:a231ad85bd5e,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,6mhr,C,EPE,138;139;140;146,4.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL3712934,TPBG,Q13641,Other membrane protein,excluded_or_review,False,False,False,False,False,True,completed,C_WEAK_REVIEW,2.42,0.053,9,97.85444444444444,10,0,0,False,False,False,False,False,False,True,False,True,True,0.3333333333333333,0.0909090909090909,6.371574358625975,True,False,True,True,0.3333333333333333,0.0909090909090909,6.371574358625975,True,False,True,True,0.3333333333333333,0.0909090909090909,6.371574358625975,False,False,False,False,False,False,15,3,KP:Q13641:8ff63200fc4c,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,4cnm,A,NAG,79;81;99;124;126;148;179;231;243;255;275;304,12.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1697674,TREM1,Q9NP99,Membrane receptor,excluded_or_review,False,False,True,True,False,True,completed,D_LOW_CONFIDENCE,1.71,0.025,9,95.81888888888888,3,0,1,False,True,False,False,False,False,False,False,False,False,0.2,0.0769230769230769,12.544805779385348,False,False,False,False,0.2,0.0769230769230769,12.544805779385348,False,False,False,False,0.2,0.0769230769230769,12.544805779385348,False,False,False,False,False,False,6,2,KP:Q9NP99:4cf6052f14ab,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,1q8m,A,GSH,52;63;66;69,4.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3616355,EGR1,P18146,Transcription factor,nuclear_epigenetic_transcription,False,False,False,False,False,True,completed_no_pocket,D_NO_POCKET,,,0,,1,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,7,5,KP:P18146:8c59563f32d6,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,4r2a,A,EDO,391;394;403;404,4.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL4662942,WT1,P19544,Transcription factor,nuclear_epigenetic_transcription,False,False,False,False,False,True,completed,D_LOW_CONFIDENCE,2.02,0.036,9,87.94666666666666,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,13.084930571319438,False,False,False,False,0.0,0.0,13.084930571319438,False,False,False,False,0.0,0.0,13.084930571319438,False,False,False,False,False,False,62,21,KP:P19544:dbc2e696dfb7,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,6b0q,D,SO4,334;335;336;337;338;339;362;390,8.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL4523581,SLC39A6,Q13433,Transporter,transporter,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,32.82,0.919,22,73.30636363636364,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL3713014,SLC44A4,Q53GD3,Transporter,transporter,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,9.98,0.461,22,69.84636363636363,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL2633,ACP3,P15309,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,24.45,0.854,23,98.36260869565218,21,0,5,False,True,True,False,False,False,True,True,True,True,1.0,0.4782608695652174,2.039035281168827,True,True,True,True,1.0,0.4782608695652174,2.039035281168827,True,True,True,True,1.0,0.4782608695652174,2.039035281168827,False,False,False,True,True,True,40,6,KP:P15309:eb2243ec7f75,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,1nd5,A,2BF,43;44;47;50;111;155;156;203;206;207;211,11.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2346492,ADAMTS13,Q76LX8,Enzyme,enzyme,False,False,False,False,True,True,completed,A_HIGH_CONFIDENCE,13.13,0.593,15,76.17866666666667,10,0,4,False,True,False,False,False,False,False,False,False,False,0.0,0.0,21.021423528021227,False,False,True,True,0.1666666666666666,0.0454545454545454,7.434340953221744,True,True,True,True,1.0,0.625,1.9616600342567017,False,False,False,False,False,True,18,5,KP:Q76LX8:cee18a2ab889,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,3vn4,A,BGC,398;400;438;445;448,5.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2045,AMY2A,P04746,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,23.54,0.842,22,97.48636363636363,60,0,58,False,True,True,True,False,False,True,True,True,True,1.0,0.6538461538461539,2.55085353166347,True,True,True,True,1.0,0.6538461538461539,2.55085353166347,True,True,True,True,1.0,0.6666666666666666,2.55085353166347,False,False,False,True,True,True,203,51,KP:P04746:4883bbdf30d3,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,1u33,A,LM2,73;74;77;78;116;119;178;180;210;212;213;248;314;315;320,15.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
