system_id,cluster,native_contact_ap_after,native_contact_prevalence_after,native_residue_only_score_ap_after,native_atom_permuted_score_ap_after,native_atom_to_residue_macro_ap_after,native_residue_to_atom_macro_ap_after,native_contact_pairs_after,native_pair_candidates_after,all_regions_contact_ap_after,all_regions_contact_prevalence_after,native_distance_mae_capped32_A_after,native_region_selected_after,regions_after,native_contact_ap_before,native_contact_prevalence_before,native_residue_only_score_ap_before,native_atom_permuted_score_ap_before,native_atom_to_residue_macro_ap_before,native_residue_to_atom_macro_ap_before,native_contact_pairs_before,native_pair_candidates_before,all_regions_contact_ap_before,all_regions_contact_prevalence_before,native_distance_mae_capped32_A_before,native_region_selected_before,regions_before
5elw__1__17.A_24.A_6.A__24.B_24.C_24.D,c89,0.5291850038343938,0.1969230769230769,0.3969227220429143,0.3064765165192274,0.5890374463394824,0.6548179598179599,64,325,0.220328027007235,0.1094017094017094,1.8329428434371948,True,2,0.7510628220408108,0.1969230769230769,0.4511301732455579,0.327903585477128,0.7847100122100122,0.7816309775615331,64,325,0.7508522912927951,0.1094017094017094,0.7209724187850952,True,2
5elw__1__16.A_21.A_3.A__16.B_16.C_16.D,c89,0.537608045090606,0.1969230769230769,0.4067956616033539,0.3599469063297508,0.5889674315126803,0.6915022297661185,64,325,0.2498258835465309,0.0946745562130177,1.8312184810638428,True,2,0.7714127165109645,0.1969230769230769,0.4532836187583783,0.3897769639150311,0.789652292152292,0.8161632462188018,64,325,0.7714127165109647,0.0946745562130177,0.7064404487609863,True,2
6g80__2__2.C__2.G,c3239,0.4036737418110356,0.1163967611336032,0.2362646167172622,0.2024918858069782,0.4630124336050846,0.5360742404950961,115,988,0.2208195980431216,0.0804195804195804,2.877462148666382,True,2,0.8583771271123188,0.1163967611336032,0.3200965423369413,0.2158982628167323,0.8919373788604558,0.8485236121902789,115,988,0.8583771271123188,0.0804195804195804,0.6236941814422607,True,2
5elw__1__18.A_22.A_7.A__22.B_22.C_22.D,c89,0.4881029884104642,0.1969230769230769,0.4067956616033539,0.3354174970823783,0.5896694032265002,0.6616987518654186,64,325,0.3161624520691474,0.1367521367521367,1.8306313753128047,True,2,0.7432143165352101,0.1969230769230769,0.4487471396125242,0.4030504117106938,0.7803396420429386,0.8067168176473734,64,325,0.7432143165352101,0.1367521367521367,0.7137986421585083,True,2
5dnx__1__2.C_4.B_5.C__2.J_2.K_2.L,c89,0.4608390553234819,0.2275641025641025,0.3958307089210154,0.3611250816097578,0.5427324385016692,0.5672419022646613,71,312,0.2743090790489252,0.1476091476091476,1.907268762588501,True,2,0.6612723229170582,0.2275641025641025,0.3751801148804627,0.3468370099743061,0.6992892506354044,0.7185333104363216,71,312,0.6612723229170582,0.1476091476091476,0.8252646327018738,True,2
5dnx__1__2.B_3.C_7.C__3.J_3.K_3.L,c89,0.4901175080705178,0.2275641025641025,0.3962985509381532,0.3482367374648324,0.5528056457177336,0.597578005237319,71,312,0.3352746306078787,0.1606334841628959,1.9092950820922847,True,2,0.6633514358211495,0.2275641025641025,0.367054437740701,0.3534700035158764,0.7166089679551219,0.7032300679271968,71,312,0.6633514358211496,0.1606334841628959,0.8259519934654236,True,2
5elw__1__19.A_21.A_8.A__21.B_21.C_21.D,c89,0.4960508715012658,0.1969230769230769,0.396360141241363,0.3519371118432949,0.5788665272235506,0.6857166424110868,64,325,0.2395658240673466,0.1172161172161172,1.8310035467147827,True,2,0.7436952712151979,0.1969230769230769,0.451971389321149,0.4057980910784396,0.7706644281644282,0.7737646771952327,64,325,0.7436952712151979,0.1172161172161172,0.722323477268219,True,2
3h03__1__1.A__1.E,c7,0.295972101653342,0.1483253588516746,0.3199559421957804,0.2831863210013183,0.4647336029553521,0.3472804834375829,62,418,0.2248280103601933,0.0959752321981424,2.3951878547668457,True,2,0.3040067613680257,0.1483253588516746,0.3195868576810852,0.2966791516405219,0.4219503863733536,0.370597440966704,62,418,0.303966447321604,0.0959752321981424,2.381555795669556,True,2
1i36__2__1.A_2.A__2.C,c7227,0.4416656821719648,0.0839460784313725,0.1987752911154495,0.1757406136584108,0.5450557168525919,0.571753394761908,137,1632,0.4163859260963209,0.0528549382716049,4.148528575897217,True,2,0.8411004232764908,0.0839460784313725,0.2110832417601169,0.1631740192897418,0.8828373015873016,0.8604908554080302,137,1632,0.8411004232764908,0.0528549382716049,0.7022922039031982,True,2
1i31__1__1.A__1.B,c1500,0.1853569518852832,0.0763888888888889,0.2064478077581046,0.2112140872299904,0.587744397179881,0.3591374282996418,77,1008,0.1160789745085346,0.0404411764705882,4.340214252471924,True,2,0.3754488853017733,0.0763888888888889,0.2102650615463695,0.1898792506677107,0.7214800295635209,0.3433667794419232,77,1008,0.3754488853017734,0.0404411764705882,4.580806732177734,True,2
2h3e__1__1.A_3.A__3.E,c103,0.2693661685031715,0.1828703703703703,0.2598174762678182,0.2497197857271109,0.3995790063484805,0.3875946474160759,79,432,0.1966606579337802,0.1050531914893617,1.800105094909668,True,2,0.289893185841001,0.1828703703703703,0.3536586389143508,0.3531283655032698,0.3832812675623862,0.3684047845158956,79,432,0.2854763247127779,0.1050531914893617,1.8546676635742188,True,2
2h3e__1__1.C_2.C__2.G,c103,0.2861695850194424,0.1767241379310344,0.2641715081075734,0.2576860939949019,0.4433703219049857,0.4058774473126325,82,464,0.2234341310958701,0.1191860465116279,1.823733925819397,True,2,0.4071652536323432,0.1767241379310344,0.3529310830170246,0.3195265790718163,0.4674805870595341,0.5644336390632687,82,464,0.4062290674861163,0.1191860465116279,1.5282979011535645,True,2
2h3e__1__1.A_2.A__1.E,c103,0.275856695171321,0.1828703703703703,0.2569669776103576,0.260844190850131,0.4283757193925191,0.3913083187388743,79,432,0.1849677544995837,0.1028645833333333,1.7990450859069824,True,2,0.3559372387202206,0.1828703703703703,0.3565218929247567,0.325170803552712,0.4317801044271632,0.4906750656750657,79,432,0.3549769911268665,0.1028645833333333,1.7179961204528809,True,2
2h3e__1__1.C_3.C__1.G,c103,0.3004951365996145,0.1767241379310344,0.286545124497958,0.2751334164698094,0.4525281107476831,0.4159073693795915,82,464,0.2453538380255674,0.128125,1.8226851224899288,True,2,0.4260665273341538,0.1767241379310344,0.365766481866143,0.3852531108949165,0.4848692639206031,0.556191623876809,82,464,0.4259298411588338,0.128125,1.4986634254455566,True,2
2hr1__1__1.C__1.D,c272,0.4152260091880275,0.1265508684863523,0.2646890825789538,0.1858791190763025,0.5588200294981671,0.6768466009876438,102,806,0.4068705622101664,0.1005917159763313,2.8538503646850586,True,2,0.8881307916230927,0.1265508684863523,0.3656304089169205,0.2646996357064569,0.9102650012025012,0.9297489426299586,102,806,0.8881307916230928,0.1005917159763313,0.6132954359054565,True,2
2hvs__2__1.H__1.L,c4705,0.4084797493541531,0.1304347826086956,0.3987503893682383,0.2862843400897525,0.5909872030326576,0.4685937010330852,72,552,0.3503276988667269,0.0846063454759107,2.094440460205078,True,2,0.669678990512304,0.1304347826086956,0.3536931253363479,0.3144492821114375,0.7529743867243865,0.7884886867060557,72,552,0.6696789905123037,0.0846063454759107,0.9054641723632812,True,2
2hvs__1__1.G__1.J,c4705,0.4796164515696614,0.1204013377926421,0.3940116930629898,0.2908540222151976,0.647157955680683,0.4687228983319721,72,598,0.4242507273669907,0.0745341614906832,2.199740409851074,True,2,0.6662113511993519,0.1204013377926421,0.3491220502948192,0.2564108846395186,0.7109015479470024,0.7220070066296621,72,598,0.6653979772651815,0.0745341614906832,0.8724107146263123,True,2
3h03__1__2.B__2.H,c7,0.2777396788831683,0.150375939849624,0.3431504005110816,0.2974453348938989,0.4577928555792332,0.3687211166015023,60,399,0.2558938728409463,0.1052631578947368,2.315109968185425,True,2,0.5965087623616848,0.150375939849624,0.4819959937723095,0.2986384444570652,0.654920445052024,0.6903870303863854,60,399,0.5956985525126491,0.1052631578947368,1.1533128023147583,True,2
3h03__2__1.D__1.N,c7,0.2909175005781752,0.1507177033492823,0.3276676444662198,0.284950054337773,0.4465069424899147,0.3826726350385257,63,418,0.2154606263381261,0.0896159317211948,2.408475399017334,True,2,0.5851773279084742,0.1507177033492823,0.459857378998983,0.2878802514690014,0.6383730158730159,0.6175196975191022,63,418,0.5851773279084742,0.0896159317211948,1.3911319971084597,True,2
3h03__2__1.C__1.K,c7,0.2906616237446133,0.1528822055137844,0.3347390824450155,0.2721948158986974,0.4620467562917049,0.3665563411410637,61,399,0.2711397734589231,0.1107078039927404,2.315720558166504,True,2,0.6060295135794038,0.1528822055137844,0.4625440313209942,0.3048451250089549,0.6704535961114909,0.6473458313974338,61,399,0.6059947907543547,0.1107078039927404,1.1041038036346436,True,2
3h6t__2__1.B_2.B__1.N,c7,0.1747708419411638,0.1201923076923077,0.2178613452823979,0.2014045363383032,0.2522029910810892,0.2765959134727823,75,624,0.1180108095903197,0.0694444444444444,2.3566808700561523,True,2,0.4247300982553918,0.1201923076923077,0.3381825689742356,0.2663575061487352,0.5208618136249715,0.5108380172404423,75,624,0.4238194399442715,0.0694444444444444,1.3663493394851685,True,2
3h6t__1__1.A_1.C__1.E,c7,0.1512310996653892,0.1086309523809523,0.2174794462893778,0.1651302738488357,0.2108912908524965,0.2790160900335418,73,672,0.1023201933523991,0.0760416666666666,2.505429983139038,True,2,0.3858993075366635,0.1086309523809523,0.3119317152279481,0.2282305459384359,0.4634744896386772,0.5116239801973889,73,672,0.3856560710015431,0.0760416666666666,1.522596836090088,True,2
3hv0__1__1.A__1.C,c121,0.4508721538976941,0.2421052631578947,0.4323893135849657,0.3504421143467325,0.5026545798842718,0.4830216388549721,69,285,0.3679091828842273,0.1586206896551724,1.7458804845809937,True,2,0.6045039545928641,0.2421052631578947,0.4911532878952226,0.371527052897899,0.6508053392815297,0.6751802867913977,69,285,0.6045039545928641,0.1586206896551724,1.039089322090149,True,2
3hv0__1__1.B__1.D,c121,0.4712297325994132,0.219047619047619,0.4617177525041974,0.4052252713354258,0.5520832673327513,0.4748936618936619,69,315,0.2987511363921826,0.1393939393939394,1.733494520187378,True,2,0.609701380706893,0.219047619047619,0.4665365514221349,0.4365140688980754,0.6914203327536661,0.6296396689730022,69,315,0.6097013807068931,0.1393939393939394,0.9703590869903564,True,2
3i0o__1__1.A__1.C,c5298,0.2368356113812671,0.1274509803921568,0.2741932071824605,0.2375849426571636,0.4332553734983403,0.2990004287387345,52,408,0.1627787449189441,0.0747126436781609,2.04095458984375,True,2,0.3270970253206254,0.1274509803921568,0.2919673208735709,0.2273560439235632,0.4923869246695332,0.4714851543338947,52,408,0.3270970253206254,0.0747126436781609,1.353826642036438,True,2
3i0o__2__2.A__2.C,c5298,0.2285603681327352,0.1274509803921568,0.2744397555059319,0.2495852755613817,0.4417773828899148,0.3025761370079246,52,408,0.1640332215961396,0.0677083333333333,2.039036989212036,True,2,0.3500048702514705,0.1274509803921568,0.293035696941947,0.2601896310791928,0.5186765167199949,0.5210086803128978,52,408,0.3500048702514705,0.0677083333333333,1.220785140991211,True,2
4f96__1__1.A__1.C,c119,0.4691080523571344,0.1055900621118012,0.1662164015972277,0.1364199150072242,0.5485501958359101,0.7250043087424042,68,644,0.4216159211498711,0.0551948051948051,2.8027491569519043,True,2,0.6186623445713298,0.1055900621118012,0.2007825525017211,0.1641385513937541,0.7588968253968253,0.6970157040930849,68,644,0.6186623445713298,0.0551948051948051,0.970644474029541,True,2
4f96__1__1.B__1.E,c119,0.4443082665028344,0.1055900621118012,0.1728388369314796,0.1284148269062532,0.5643482252609237,0.6821711775878442,68,644,0.4271050816085166,0.0693877551020408,2.8089146614074707,True,2,0.6138439898801685,0.1055900621118012,0.2057154568601059,0.1611121983027669,0.7335611405055851,0.7113456790123457,68,644,0.6133989961814653,0.0693877551020408,1.0185840129852295,True,2
4gbw__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,c141,0.395620153324789,0.1902173913043478,0.2391157415763508,0.2436782500351823,0.4805725460040475,0.5374825027135951,70,368,0.2739272505534924,0.1325757575757575,1.8787037134170528,True,2,0.605943249927464,0.1902173913043478,0.3584846897675153,0.3262094075138119,0.6389400125337625,0.715716301672184,70,368,0.6020249249659904,0.1325757575757575,0.8695327639579773,True,2
4gbw__1__1.A_2.A__1.B_1.C_1.D_1.E_1.F,c141,0.4073183335782093,0.1902173913043478,0.239869936611008,0.2332543884420696,0.4944865813151416,0.5653364026263186,70,368,0.3561016423379405,0.1286764705882352,1.881028175354004,True,2,0.6106047597157505,0.1902173913043478,0.3564791952620209,0.2981546518758767,0.631653814935065,0.7221221332355787,70,368,0.6105630582979023,0.1286764705882352,0.8951168656349182,True,2
5dnx__1__4.A_4.B_4.C__4.G_4.H_4.I,c89,0.4766657604304071,0.2275641025641025,0.3761384564281129,0.3208227960779732,0.5671929586490025,0.5953280991883934,71,312,0.3043839836639651,0.1400394477317554,1.9049068689346316,True,2,0.667543518497953,0.2275641025641025,0.3567636558698314,0.3422092238053783,0.7059264311187388,0.7782042621503404,71,312,0.6675435184979529,0.1400394477317554,0.8371846079826355,True,2
4i2d__1__1.A__1.B_1.D_1.E,c31,0.2387832699938196,0.0725806451612903,0.2356516584627183,0.1512362884906825,0.5585218612508567,0.394909265288482,63,868,0.1690171971567184,0.0472618154538634,2.8855960369110107,True,2,0.5204469735649393,0.0725806451612903,0.239180824834475,0.170039594661001,0.6984892023685128,0.606201518784011,63,868,0.5204469735649393,0.0472618154538634,0.9266032576560974,True,2
5dnx__1__3.A_3.B_3.C__3.G_3.H_3.I,c89,0.4657934128216518,0.2275641025641025,0.3668072946321624,0.3453045732141013,0.5839702447532118,0.5800138496216928,71,312,0.2388285333671052,0.13003663003663,1.904497742652893,True,2,0.6653526899328598,0.2275641025641025,0.3519037270662406,0.3550638705892092,0.7107543596005134,0.7565887725201451,71,312,0.6653526899328599,0.13003663003663,0.8353772163391113,True,2
5dnx__1__2.C_5.C_7.B__5.J_5.K_5.L,c89,0.4676540908905374,0.2275641025641025,0.3942472436322413,0.3228197965108054,0.5650279955984545,0.5628195696823148,71,312,0.213219251895127,0.1213675213675213,1.907415986061096,True,2,0.6714433334010455,0.2275641025641025,0.3699796815110152,0.3063278093381449,0.7205676364742299,0.7272185522097987,71,312,0.6714433334010455,0.1213675213675213,0.8044596314430237,True,2
5dnx__1__4.C_5.B_8.C__8.J_8.K_8.L,c89,0.5145796155843388,0.2275641025641025,0.3907110693214192,0.2979837370316997,0.5600262687706127,0.587506021574649,71,312,0.231315181775572,0.1137820512820512,1.9075467586517332,True,2,0.6729115816549261,0.2275641025641025,0.3666684284777459,0.309370454141694,0.6976983913522374,0.7226664322165022,71,312,0.672911581654926,0.1137820512820512,0.8340994119644165,True,2
5dnx__1__5.A_5.B_8.A__5.D_5.E_5.F,c89,0.4712255809991571,0.2211538461538461,0.3739646699313597,0.3519837716448911,0.5472946569100416,0.5793960868470672,69,312,0.2617378094194611,0.1153846153846153,1.8992770910263064,True,2,0.6675178045643569,0.2211538461538461,0.3618239434292946,0.3721728852206777,0.7056527944989485,0.7098512997532606,69,312,0.6675178045643569,0.1153846153846153,0.8105036616325378,True,2
5dnx__1__3.C_6.B_7.C__7.J_7.K_7.L,c89,0.4637848900194929,0.2275641025641025,0.392762376627331,0.3729489228892552,0.5722923230615538,0.5643621810288477,71,312,0.2649741401034942,0.1365384615384615,1.90660560131073,True,2,0.6500438225503848,0.2275641025641025,0.3718688618471933,0.3883246969788455,0.7071533096533097,0.6989834702982461,71,312,0.6500438225503847,0.1365384615384615,0.8419554233551025,True,2
5dnx__1__5.A_5.B_5.C__5.G_5.H_5.I,c89,0.4779965544402735,0.2275641025641025,0.368514507606981,0.3652245921374876,0.5898647064169042,0.5609382901049567,71,312,0.2421205928193776,0.1365384615384615,1.903959035873413,True,2,0.6683643112405383,0.2275641025641025,0.3519037270662406,0.3830801729049549,0.7177896391357929,0.7937686949941851,71,312,0.6683643112405382,0.1365384615384615,0.8347183465957642,True,2
5dnx__1__5.A_7.A_7.B__7.D_7.E_7.F,c89,0.4653846587826039,0.2211538461538461,0.373474643812043,0.352020086283275,0.5701652407421638,0.5642063538702194,69,312,0.2464155656882408,0.1153846153846153,1.89905059337616,True,2,0.6776203560233405,0.2211538461538461,0.3618239434292946,0.3397253988065256,0.7408081946543486,0.7520312929626656,69,312,0.6776203560233408,0.1153846153846153,0.8148676753044128,True,2
5dnx__1__6.A_6.B_6.C__6.G_6.H_6.I,c89,0.4607931245266837,0.2275641025641025,0.3725592891165512,0.3118206918258354,0.565634085204221,0.5621372001273963,71,312,0.243350406594799,0.11620294599018,1.9053505659103396,True,2,0.6537415558461948,0.2275641025641025,0.3519037270662406,0.314779585753863,0.7072421310882849,0.7521342129185266,71,312,0.6537415558461946,0.11620294599018,0.8521755933761597,True,2
5dnx__1__6.A_8.A_8.B__8.D_8.E_8.F,c89,0.4807726044922714,0.2211538461538461,0.3659893754572094,0.3788458656699598,0.5774670328653845,0.5529436742321896,69,312,0.301845496594078,0.1326923076923077,1.8961923122406008,True,2,0.6482443865031416,0.2211538461538461,0.3589625536113831,0.3666725486830062,0.6967078220924374,0.7195607289794965,69,312,0.6482443865031415,0.1326923076923077,0.8090507388114929,True,2
5dnx__1__6.A_6.B_7.A__6.D_6.E_6.F,c89,0.4632244305641007,0.2211538461538461,0.37281937211087,0.3553499062926038,0.5591270829934797,0.5309896323201645,69,312,0.2620564598825078,0.1326923076923077,1.898066997528076,True,2,0.6762701750375177,0.2211538461538461,0.3618239434292946,0.3414114367709734,0.735218599064753,0.737305402606523,69,312,0.6762701750375177,0.1326923076923077,0.8163212537765503,True,2
5fll__1__1.A__1.C_1.D_1.E_1.F,c1867,0.3512095438389799,0.0968013468013468,0.1943599770651996,0.1283814536659767,0.548655605049008,0.5307440805118707,115,1188,0.3148340622224556,0.0741457124435847,3.344124317169189,True,2,0.6248581529122447,0.0968013468013468,0.22810862276912,0.1677209626664864,0.6521263874271895,0.6233654999339138,115,1188,0.6248581529122448,0.0741457124435847,1.4746588468551636,True,2
5fll__1__1.B__1.G_1.H_1.I_1.J,c1867,0.3500448629001491,0.0995670995670995,0.2038913484367214,0.1431017194878463,0.5687970929800352,0.505333014566919,115,1155,0.3227269454952786,0.0711193568336425,3.163499355316162,True,2,0.6484552842160665,0.0995670995670995,0.2239354084818819,0.17715470936997,0.7116760409729159,0.6640523920369367,115,1155,0.6484552842160664,0.0711193568336425,1.28108549118042,True,2
5elw__1__20.A_7.A_9.A__9.B_9.C_9.D,c89,0.5206722562890068,0.1969230769230769,0.3969227220429143,0.3274105536305507,0.578640376089471,0.6457098081959194,64,325,0.293257170601553,0.1144901610017889,1.8313817977905276,True,2,0.7447738090768128,0.1969230769230769,0.456230151392411,0.3512624604514018,0.7792268872763378,0.776185125060125,64,325,0.7447738090768128,0.1144901610017889,0.7110207676887512,True,2
5elw__1__22.A_4.A_7.A__7.B_7.C_7.D,c89,0.5376169661926032,0.1969230769230769,0.3958622016809234,0.3204239364167917,0.5882848155919125,0.681660225063003,64,325,0.2271421142825952,0.1025641025641025,1.8308395147323608,True,2,0.7704827092653422,0.1969230769230769,0.4532836187583783,0.3312899294402105,0.8000641025641027,0.7991460504516059,64,325,0.7704827092653423,0.1025641025641025,0.6871986985206604,True,2
